split,mae,rmse,mape,r2
1,0.4383659025039132,0.5346410580676068,12.37142306628991,-1.2607802625514974
2,0.17704740575114616,0.24980775697117477,4.776567443370126,0.810251158309696
3,0.09250085604887953,0.1317690714276472,3.112856412425076,0.8778658993969629
4,0.03170317237368715,0.0619528760607766,0.9530974508406622,0.9686494485446137
5,0.07572437074679887,0.12622578320369537,1.932984225688131,0.953970999911656
