split,mae,rmse,mape,r2
1,0.030995502663002533,0.06616997056189894,0.9388982920782116,0.9349953696204878
2,0.08545379549940625,0.1811948335733576,2.851249960124465,0.8153596362433101
3,0.10647384049310686,0.16678943561873347,4.808347335222905,0.9310815862272342
4,0.04767669527836794,0.08544101741574424,2.555491224938173,0.9812907426893663
5,0.042841138114634025,0.0796358905643529,2.2077470971858757,0.9871774175395198
