num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.06356466700932258,0.11662044576760625,2.7066041502757097,0.9290285514385138,0.032706011514712884,0.054830148505587005,1.425118860084515,0.07038110313234769
