split,mae,rmse,mape,r2
1,0.004192192165201022,0.008990195035317873,0.15867166822545406,0.8391457515919163
2,0.004319408273787187,0.005958514705451225,0.1714179185028521,0.9966406375986693
3,0.004086481303300616,0.005898391572853482,0.15869032881816497,0.9865093990443914
4,0.005755528334084375,0.036301337409944026,0.338178455297174,0.8478351563866147
5,0.003577276859443835,0.004656533136146528,0.13559033859932415,0.9435450254628855
