time,result,table,controller,site,digital_input_1_and_2,power_factor_avg,power_factor_l1,power_factor_l2,power_factor_l3,units,current_l1_thd,current_l3_thd,current_unbalance,volts_l1_thd,volts_l2_thd,volts_l3_thd,volts_unbalance,current_avg,current_l1,current_l2,current_l3,freq,volts_l1_l2,volts_l1_n,volts_l2_l3,volts_l2_n,volts_l3_l1,volts_l3_n,volts_l_l_avg,volts_l_n_avg,apparent_power_demand,apparent_power_l1,apparent_power_l2,apparent_power_l3,apparent_power_total,apparent_energy,reactive_power_demand,reactive_energy_export,reactive_energy_import,max_power_demand,power_demand,power_l1,power_l2,power_l3,power_total,energy_export,energy_import,reactive_power_l1,reactive_power_l2,reactive_power_l3,reactive_power_total
2025-11-05 08:30:00+00:00,0.0,5.572815533980583,0.0,0.0,0.0,0.79,0.87,0.79,0.7012499999999999,0.0,5.237500000000001,6.225,14.674999999999999,1.9625,2.2375,2.35,0.4,0.6475,0.67,0.55,0.72,49.975,403.1875,233.9,404.6125,232.475,404.2,234.0,403.9875,233.425,0.45,0.15637500000000001,0.127892,0.167691375,0.45210425,268.025,0.17,117.3,24.2,0.36,0.36,0.136337625,0.101351375,0.118116625,0.3556995,182.8,38.675000000000004,0.076806925,0.07813775,0.119151125,0.27406925000000004
2025-11-05 08:45:00+00:00,0.0,5.625,0.0,0.0,0.0,0.79,0.87,0.79,0.7,0.0,6.328571428571428,3.4714285714285715,14.657142857142857,2.642857142857143,2.7857142857142856,2.3428571428571425,0.4,0.65,0.67,0.55,0.72,50.0,404.0,234.35714285714286,405.5,232.95714285714286,405.09999999999997,234.44285714285712,404.84285714285716,233.92857142857142,0.45,0.15709599999999999,0.128522,0.16853714285714286,0.45423657142857143,268.1714285714286,0.17,117.3,24.285714285714285,0.36,0.36,0.13684057142857145,0.10156242857142858,0.11851642857142856,0.3568944285714286,182.8,38.7,0.0772305,0.07868078571428572,0.11981571428571428,0.2758541428571429
2025-11-05 09:00:00+00:00,0.0,5.5,0.0,0.0,0.0,0.7814285714285715,0.87,0.79,0.7,0.0,4.557142857142857,4.085714285714286,14.757142857142856,2.142857142857143,2.3428571428571425,1.9285714285714286,0.4,0.65,0.67,0.55,0.72,49.971428571428575,405.8285714285715,235.32857142857142,407.37142857142857,233.91428571428574,406.6857142857143,235.41428571428574,406.59999999999997,234.95714285714286,0.45,0.15820114285714285,0.12936985714285715,0.17003471428571432,0.4577,268.2857142857143,0.17,117.3,24.4,0.36,0.36,0.13761914285714286,0.10198242857142857,0.11900557142857142,0.3587987142857143,182.8,38.785714285714285,0.07828515714285714,0.07970005714285715,0.12141785714285715,0.27943414285714285
2025-11-05 09:15:00+00:00,0.0,5.238532110091743,0.0,0.0,0.0,0.7775000000000001,0.865,0.785,0.7,0.0,4.0,5.1375,14.4375,2.3875,2.5625,2.525,0.4,0.6475,0.66625,0.5575000000000001,0.7275,49.975,407.075,236.175,408.625,234.7625,408.0875,236.2625,407.925,235.725,0.4575,0.15729975,0.13027325,0.171614875,0.45916675,268.4,0.17,117.3,24.4,0.36,0.36,0.13575825,0.102342,0.11978375,0.357865625,182.8,38.975,0.07936666249999999,0.08065842499999999,0.123007625,0.28297675
2025-11-05 09:30:00+00:00,0.0,5.317757009345795,0.0,0.0,0.0,0.77,0.85,0.7825,0.6924999999999999,0.0,5.5125,2.9875,13.4625,2.7125,2.0875,2.5,0.4,0.645,0.6475,0.56,0.73,49.9875,410.0,237.875,411.5,236.4,410.975,237.9,410.775,237.4,0.46,0.15336575,0.13193375000000002,0.17433575,0.45988724999999997,268.5,0.17,117.3,24.525,0.36,0.36,0.13051125,0.10309125,0.120848,0.35444725,182.8,39.0,0.081045125,0.082485925,0.1256945,0.28919575
2025-11-05 09:45:00+00:00,0.0,5.477777777777778,0.0,0.0,0.0,0.7785714285714286,0.8585714285714285,0.79,0.7,0.0,4.928571428571429,5.485714285714286,13.285714285714286,1.3857142857142857,1.7428571428571427,2.142857142857143,0.4428571428571429,0.64,0.6414285714285715,0.5514285714285715,0.7214285714285714,49.957142857142856,405.09999999999997,235.0,406.65714285714284,233.52857142857144,406.07142857142856,235.1,405.85714285714283,234.54285714285714,0.46,0.1500617142857143,0.12898957142857143,0.16928885714285716,0.4486178571428571,268.6,0.17,117.3,24.6,0.36,0.3514285714285714,0.12851385714285715,0.10181471428571429,0.11881928571428571,0.34941000000000005,182.8,39.05714285714286,0.07782627142857143,0.07921794285714287,0.12073228571428572,0.2776847142857143
2025-11-05 10:00:00+00:00,0.0,5.350515463917525,0.0,0.0,0.0,0.78,0.86,0.7914285714285715,0.7057142857142856,0.0,3.4571428571428577,3.7142857142857144,13.3,2.642857142857143,1.9428571428571428,2.0428571428571427,0.42857142857142855,0.6385714285714286,0.64,0.55,0.72,50.0,403.8285714285715,234.18571428571428,405.42857142857144,232.77142857142857,404.87142857142857,234.4,404.6714285714285,233.81428571428572,0.45142857142857146,0.14949985714285716,0.12817657142857142,0.16832114285714286,0.44614985714285715,268.7857142857143,0.17,117.3,24.6,0.36,0.35,0.12813714285714287,0.1018957142857143,0.11871042857142856,0.3490965714285714,182.8,39.18571428571429,0.07695564285714286,0.07820221428571428,0.11944414285714286,0.27442242857142857
2025-11-05 10:15:00+00:00,0.0,5.495238095238095,0.0,0.0,0.0,0.78,0.86,0.79,0.7,0.0,5.0375,4.775,13.325000000000001,1.3875,2.1125,2.3875,0.42500000000000004,0.64,0.64,0.55,0.72,50.0,404.1125,234.525,405.8,233.07500000000002,405.2625,234.7375,404.9875,234.125,0.45,0.14968425000000002,0.12841925,0.1690495,0.447103125,268.8,0.17,117.3,24.6875,0.36,0.35,0.128107375,0.10182137499999999,0.118821125,0.34919925,182.8,39.287499999999994,0.0772756875,0.07820455,0.120086625,0.27570675
2025-11-05 10:30:00+00:00,0.0,5.416666666666667,0.0,0.0,0.0,0.78,0.86,0.79,0.7,0.0,3.9142857142857146,7.0,13.328571428571431,1.7142857142857142,1.7714285714285716,2.357142857142857,0.42857142857142855,0.64,0.64,0.55,0.72,50.0,403.75714285714287,234.45714285714286,405.37142857142857,232.9857142857143,405.0285714285714,234.71428571428572,404.57142857142856,234.04285714285714,0.45,0.1494787142857143,0.12837057142857142,0.16896771428571428,0.4471917142857143,268.9142857142857,0.17,117.3,24.8,0.36,0.35,0.12800771428571428,0.10157885714285715,0.1185597142857143,0.34799428571428576,182.8,39.32857142857142,0.07725011428571428,0.07834071428571429,0.12010614285714286,0.2757264285714286
2025-11-05 10:45:00+00:00,0.0,5.4672897196261685,0.0,0.0,0.0,0.78,0.8574999999999999,0.7925,0.7024999999999999,0.0,2.975,5.1375,13.4125,1.6125,2.0125,2.3625000000000003,0.4625,0.64,0.64,0.55,0.72,50.0,404.575,234.7625,406.4,233.325,405.98749999999995,235.125,405.5875,234.375,0.45,0.149462875,0.12825275,0.1692165,0.446866375,269.1,0.17,117.3,24.8625,0.36,0.35,0.1279775,0.101696,0.11904875,0.34853375,182.8,39.4625,0.07751765,0.07826885,0.120407375,0.27614812499999997
2025-11-05 11:00:00+00:00,0.0,5.473684210526316,0.0,0.0,0.0,0.8585714285714285,0.9414285714285714,0.897142857142857,0.7642857142857142,0.0,4.242857142857143,4.985714285714286,16.2,1.8571428571428572,2.3714285714285714,2.414285714285714,0.4714285714285714,0.4828571428571428,0.49714285714285716,0.40714285714285714,0.5485714285714286,50.0,404.0,234.41428571428574,405.9857142857143,233.0,405.5571428571429,234.8857142857143,405.2142857142857,234.12857142857143,0.45,0.116526,0.09459711428571428,0.12832985714285713,0.33956957142857147,269.1,0.17,117.3,24.9,0.36,0.35,0.10862842857142858,0.08355538571428571,0.09726177142857143,0.28943214285714286,182.8,39.5,0.038457142857142856,0.04247622857142857,0.0835123,0.16440785714285713
2025-11-05 11:15:00+00:00,0.0,5.4326923076923075,0.0,0.0,0.0,0.89,0.9775,0.94,0.79,0.0,6.925000000000001,4.2555555555555555,17.2125,5.175,2.1625,3.0,0.5,0.42,0.44,0.35,0.48,50.0,404.0125,234.4375,406.325,233.075,405.7125,235.0125,405.4,234.2125,0.345,0.10328000000000001,0.081269475,0.11202925,0.29633075,269.1875,0.1325,117.3,24.912499999999998,0.36,0.2975,0.10060725,0.07618762500000001,0.088433175,0.265387625,182.8,39.575,0.0229305,0.028346062499999998,0.069042525,0.120259625
2025-11-05 11:30:00+00:00,0.0,5.252631578947368,0.0,0.0,0.0,0.8985714285714286,0.9757142857142858,0.937142857142857,0.79,0.0,5.457142857142857,3.6999999999999997,17.185714285714287,2.6285714285714286,2.9,2.085714285714286,0.5,0.42,0.44,0.35,0.48,50.0,403.6714285714285,234.24285714285716,405.7857142857143,232.7571428571429,405.37142857142857,234.87142857142857,404.87142857142857,233.94285714285712,0.30142857142857143,0.10282514285714285,0.08107235714285714,0.11175571428571429,0.2958094285714286,269.38571428571424,0.11142857142857143,117.3,25.0,0.36,0.27142857142857146,0.100321,0.07599238571428571,0.0881636,0.26443114285714286,182.8,39.614285714285714,0.022717228571428574,0.028223028571428572,0.06876761428571429,0.11976585714285715
2025-11-05 11:45:00+00:00,0.0,5.281553398058253,0.0,0.0,0.0,0.895,0.97875,0.94,0.79,0.0,4.45,5.322222222222222,17.2,2.4125,2.5374999999999996,1.85,0.5,0.42,0.44,0.35,0.48,50.0,403.6875,234.325,405.875,232.875,405.325,234.875,404.975,234.0125,0.3,0.102858375,0.0811361,0.111697,0.29597325,269.4,0.11,117.3,25.0,0.36,0.26125,0.100426125,0.076118125,0.08827455,0.26462600000000003,182.8,39.787499999999994,0.0227658875,0.0282335625,0.0688526875,0.119896875
2025-11-05 12:00:00+00:00,0.0,5.423076923076923,0.0,0.0,0.0,0.895,0.97875,0.94,0.79,0.0,5.6,5.3125,17.2375,2.05,2.35,2.325,0.5,0.42,0.44,0.35,0.48,50.0,403.825,234.4,406.0,232.8625,405.5625,234.9,405.1875,234.0875,0.3,0.10317075,0.081275875,0.112184875,0.296594875,269.4375,0.11,117.3,25.0,0.36,0.26125,0.100740625,0.076166125,0.08850883749999999,0.265337375,182.8,39.8,0.0228845875,0.028266662499999998,0.0689042,0.120112
2025-11-05 12:15:00+00:00,0.0,5.4021739130434785,0.0,0.0,0.0,0.8928571428571429,0.9742857142857143,0.9400000000000001,0.79,0.0,4.914285714285714,3.685714285714286,17.17142857142857,2.085714285714286,1.4428571428571428,1.8857142857142857,0.5,0.42,0.44,0.35,0.48,50.0,404.4142857142857,234.81428571428572,406.59999999999997,233.22857142857143,406.14285714285717,235.28571428571428,405.7285714285714,234.44285714285712,0.3,0.103233,0.08135448571428572,0.11239914285714285,0.296836,269.54285714285714,0.11,117.3,25.042857142857144,0.36,0.27,0.10067114285714286,0.07633295714285714,0.08852728571428571,0.26567928571428573,182.8,39.8,0.02284984285714286,0.028286828571428575,0.06904905714285714,0.12015871428571427
2025-11-05 12:30:00+00:00,0.0,5.509433962264151,0.0,0.0,0.0,0.895,0.9775,0.9375,0.79,0.0,2.675,8.6,17.225,1.9,2.625,2.125,0.5,0.42,0.44,0.35,0.48,50.0,404.675,234.95,406.85,233.45,406.325,235.45,406.0,234.6,0.3,0.10326375,0.081408625,0.11233825,0.29691525,269.6,0.11,117.3,25.1,0.36,0.27,0.1008585,0.07646990000000001,0.088471825,0.26569125,182.8,39.9,0.02289805,0.028405425,0.069233375,0.120387
2025-11-05 12:45:00+00:00,0.0,5.446808510638298,0.0,0.0,0.0,0.8928571428571429,0.9799999999999999,0.9385714285714285,0.79,0.0,3.814285714285714,2.8,17.314285714285713,1.7,2.7142857142857144,2.257142857142857,0.5,0.42,0.44,0.35,0.48,50.0,404.85714285714283,235.08571428571426,407.0,233.4857142857143,406.7285714285714,235.54285714285714,406.1857142857143,234.65714285714284,0.3,0.10336428571428571,0.08158447142857142,0.11263414285714286,0.29767114285714286,269.68571428571425,0.11,117.3,25.12857142857143,0.36,0.27,0.100953,0.07634781428571429,0.08881558571428572,0.266267,182.8,40.08571428571429,0.022894699999999997,0.028430314285714287,0.06932885714285714,0.12065385714285715
2025-11-05 13:00:00+00:00,0.0,5.495238095238095,0.0,0.0,0.0,0.89125,0.98,0.94,0.79,0.0,7.2,4.9,17.3625,1.3875,2.175,1.9124999999999999,0.5,0.42,0.44,0.35,0.48,49.9375,405.05,235.2,407.2,233.6375,406.9375,235.775,406.425,234.875,0.3,0.10320075,0.08168901249999999,0.11277625,0.29786825,269.7625,0.11,117.3,25.2,0.36,0.27,0.10072875,0.07641945,0.088897175,0.266145125,182.8,40.1,0.02293875,0.0284993125,0.0695622,0.12100612499999999
2025-11-05 13:15:00+00:00,0.0,5.446808510638298,0.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.79,0.0,4.742857142857143,5.057142857142858,17.32857142857143,2.471428571428571,1.7285714285714284,2.2857142857142856,0.5428571428571428,0.42,0.44,0.35,0.48,49.92857142857143,405.0142857142857,235.18571428571428,407.2714285714286,233.62857142857143,406.9142857142857,235.62857142857143,406.4142857142857,234.75714285714284,0.3,0.10309800000000001,0.0814944,0.112841,0.2974461428571429,269.87142857142857,0.11,117.3,25.2,0.36,0.27,0.10073842857142856,0.07631755714285714,0.08846795714285714,0.2657305714285714,182.8,40.1,0.022950485714285714,0.028500985714285717,0.06964131428571428,0.12106685714285714
2025-11-05 13:30:00+00:00,0.0,5.543478260869565,0.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.79,0.0,2.814285714285714,9.028571428571428,17.285714285714285,2.4714285714285715,2.2285714285714286,2.3285714285714287,0.5,0.42,0.44,0.35,0.48,50.0,405.64285714285717,235.58571428571426,407.8285714285715,233.9857142857143,407.4428571428571,236.1142857142857,406.9714285714286,235.21428571428572,0.3,0.10360671428571429,0.08180117142857143,0.11315014285714285,0.29843842857142855,269.9,0.11,117.3,25.2,0.36,0.27,0.101182,0.07663422857142857,0.08915378571428571,0.2668285714285714,182.8,40.1,0.023055885714285716,0.028540171428571428,0.06972612857142857,0.12133014285714284
2025-11-05 13:45:00+00:00,0.0,5.392523364485982,0.0,0.0,0.0,0.89,0.97625,0.94,0.78625,0.0,2.775,5.1875,17.424999999999997,1.4625,1.5875,1.9000000000000001,0.5375,0.42,0.44,0.35,0.48,50.0,406.9375,236.35,409.05,234.625,408.75,236.825,408.175,235.9125,0.3,0.10413475,0.0819723,0.113739875,0.299882,269.92499999999995,0.11,117.3,25.2,0.36,0.27,0.101646,0.076882825,0.0892882,0.26744025,182.8,40.25,0.0230547625,0.028614274999999998,0.0703351125,0.122163125
2025-11-05 14:00:00+00:00,0.0,5.157894736842105,0.0,0.0,0.0,0.89,0.9785714285714285,0.9400000000000001,0.7842857142857144,0.0,3.357142857142857,5.3374999999999995,17.5,2.5571428571428574,1.8857142857142857,2.085714285714286,0.5285714285714286,0.42,0.44,0.35,0.48,50.0,408.40000000000003,237.20000000000002,410.5428571428571,235.5,410.3,237.6142857142857,409.7285714285714,236.72857142857143,0.3,0.10456442857142857,0.08241181428571429,0.11455271428571427,0.30139885714285714,270.1,0.11,117.3,25.2,0.36,0.27,0.10195185714285714,0.07710405714285715,0.08975851428571428,0.2687265714285714,182.8,40.4,0.023175,0.02885472857142857,0.07092401428571429,0.12309314285714286
2025-11-05 14:15:00+00:00,0.0,5.544444444444444,0.0,0.0,0.0,0.89,0.9742857142857143,0.9400000000000001,0.79,0.0,3.6,4.514285714285714,17.52857142857143,2.6285714285714286,2.814285714285714,1.8,0.5285714285714286,0.42,0.44,0.35,0.48,50.0,408.45714285714286,237.05714285714288,410.5857142857143,235.29999999999998,410.34285714285716,237.64285714285714,409.74285714285713,236.78571428571428,0.3,0.10451914285714285,0.08223928571428572,0.11455628571428571,0.301302,270.14285714285717,0.11,117.3,25.24285714285714,0.36,0.27,0.10202971428571428,0.07721985714285715,0.0898278,0.2690692857142857,182.8,40.4,0.0233636,0.028893971428571426,0.07104028571428571,0.12327142857142857
2025-11-05 14:30:00+00:00,0.0,5.4576271186440675,0.0,0.0,0.0,0.89,0.9766666666666666,0.94,0.7844444444444445,0.0,5.388888888888889,5.355555555555556,17.57777777777778,2.3,3.5,2.4222222222222225,0.5,0.42,0.44,0.35,0.48000000000000004,50.0,409.0777777777778,237.45555555555555,411.1666666666667,235.8777777777778,410.72222222222223,237.9888888888889,410.34444444444443,237.16666666666666,0.3,0.10469144444444445,0.08230337777777778,0.11485255555555557,0.30181911111111115,270.2,0.11,117.30000000000001,25.333333333333332,0.36,0.27,0.10219977777777778,0.07720388888888889,0.09006562222222222,0.269268,182.8,40.43333333333333,0.02337483333333333,0.02894998888888889,0.07136166666666667,0.1236281111111111
2025-11-05 14:45:00+00:00,0.0,5.505376344086022,0.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,4.785714285714286,6.328571428571428,17.6,2.5,2.2,3.0142857142857147,0.5,0.42,0.44,0.35,0.48,50.0,409.62857142857143,237.79999999999998,411.7714285714286,236.14285714285714,411.4142857142857,238.21428571428572,410.9428571428571,237.4,0.3,0.1046677142857143,0.08250941428571427,0.11518628571428571,0.30235685714285715,270.2714285714286,0.11,117.3,25.4,0.36,0.27,0.10233114285714286,0.07749231428571428,0.09035877142857142,0.269714,182.8,40.5,0.0234633,0.029082314285714284,0.07159494285714285,0.12404985714285714
2025-11-05 15:00:00+00:00,0.0,5.75,0.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,3.5142857142857147,7.114285714285715,17.571428571428573,2.6714285714285713,2.685714285714286,2.7714285714285714,0.5,0.4228571428571429,0.44,0.35,0.48,50.0,409.11428571428576,237.52857142857144,411.24285714285713,235.85714285714286,410.9857142857143,238.0,410.5285714285714,237.1142857142857,0.3,0.104615,0.08239102857142856,0.11473728571428572,0.302386,270.3,0.12,117.3,25.4,0.36,0.27,0.10233814285714285,0.07725578571428572,0.09019361428571429,0.26989557142857146,182.8,40.6,0.023404471428571428,0.028889442857142855,0.07127284285714286,0.12350185714285714
2025-11-05 15:15:00+00:00,0.0,5.514018691588785,0.0,0.0,0.0,0.89,0.975,0.9375,0.7825,0.0,2.975,4.5875,17.4875,1.6125,1.6,2.4375,0.5,0.42,0.44,0.35,0.48,50.0,409.23749999999995,237.66250000000002,411.375,236.0375,411.0,238.15,410.6875,237.2375,0.3,0.10488975,0.08257423750000001,0.115017,0.30219050000000003,270.475,0.11875,117.3,25.4,0.36,0.27,0.102143625,0.0772815125,0.090317125,0.26988575,182.8,40.7,0.0234098,0.0289816875,0.0713820375,0.123830875
2025-11-05 15:30:00+00:00,0.0,5.2444444444444445,0.0,0.0,0.0,0.89,0.9757142857142858,0.9400000000000001,0.7828571428571429,0.0,6.371428571428572,7.1125,17.585714285714285,1.9142857142857144,2.157142857142857,2.457142857142857,0.5,0.42,0.44,0.35,0.48,50.0,409.9714285714286,238.02857142857144,411.9428571428571,236.44285714285712,411.9428571428571,238.5,411.0571428571429,237.6142857142857,0.3,0.104932,0.0825666,0.11517628571428572,0.30247214285714286,270.5142857142857,0.11142857142857143,117.3,25.4,0.36,0.27,0.10227314285714285,0.07739894285714286,0.09017328571428572,0.26975514285714286,182.8,40.714285714285715,0.023388385714285715,0.0289781,0.07158478571428571,0.123987
2025-11-05 15:45:00+00:00,0.0,5.233644859813084,0.0,0.0,0.0,0.89,0.98,0.94,0.7825,0.0,3.85,4.15,17.525,3.4,2.35,2.325,0.5,0.4225,0.44,0.35,0.48,50.0,409.775,237.8625,411.7875,236.1625,411.525,238.35,410.925,237.525,0.3,0.10478475000000001,0.08240075,0.114952,0.3022015,270.6,0.1175,117.3,25.525,0.36,0.27,0.102369,0.0774062,0.09010955,0.26985725,182.8,40.8,0.023414975,0.02895465,0.0714443,0.123656
2025-11-05 16:00:00+00:00,0.0,5.541176470588235,0.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,4.485714285714286,4.471428571428571,17.571428571428573,2.585714285714286,1.8428571428571427,2.2857142857142856,0.5,0.42428571428571427,0.44,0.35,0.48,50.0,410.4714285714286,238.32857142857142,412.6714285714285,236.78571428571428,412.3285714285715,238.75714285714284,411.87142857142857,237.94285714285712,0.3,0.10515028571428572,0.08282064285714286,0.115537,0.30350885714285714,270.6,0.11285714285714286,117.3,25.6,0.36,0.27,0.10256200000000001,0.07759795714285714,0.09020468571428572,0.2705592857142857,182.8,40.82857142857142,0.023612885714285714,0.02912578571428571,0.07194869999999999,0.12459442857142856
