split,mae,rmse,mape,r2
1,0.05576877339563456,0.11288931270648747,2.1558063047611755,0.9638023953300604
2,0.0649752936352377,0.10515352686695771,3.1513623649959883,0.9734010391209017
3,0.03177013106815183,0.057472379254025145,1.2041818416174925,0.9886685463243067
