num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.06266791745084112,0.11574813816325813,2.6667372259607576,0.9300061931024126,0.031951443149824586,0.053644488975738466,1.4049339010046586,0.06875983803583345
