num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.006594839914977721,0.012670918181189858,0.3268047656743313,0.9635133721557072,0.0005036414331675308,0.003117448560319472,0.03869425935646734,0.024390287495375414
