split,mae,rmse,mape,r2
1,0.016733961481989624,0.020724825865109132,0.21816867951285918,0.9263130234194639
2,0.03485889867374275,0.19989716091703333,6.618659365234414,0.8440593062917745
3,0.025143320913684278,0.12740427470270974,0.3539063104521099,-0.052673769479706145
4,0.026598651100388653,0.07030464764367933,0.3830259552266649,0.9551422086354072
5,0.022252128140600916,0.03701223020529028,0.2889220069612131,0.9074192927560868
