num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.0316415122920435,0.06413284623121415,0.5984779968314354,0.9934290445279567,0.005026905688697926,0.01544559662465052,0.1360981834807094,0.004826691134372772
