num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.01980166828443527,0.06718878580946633,9417358.076962393,0.9977411424273065,0.017958771835420093,0.06059526542440166,17994759.136713967,0.0034634129750146284
