mean_mae,std_mae,mean_r2,std_r2,worst_r2,stability,model
0.28677906159694205,0.08497290791259597,0.2449964252465069,0.2372233480553811,0.025457842004325548,0.007773077191125799,transformer
0.32758170896692834,0.026194935838480968,-0.04154950339213961,0.49215403910233224,-0.6101524044608586,-0.5337035424944718,nbeats
