num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.007215912466451746,0.015888824966415853,0.31983880184858504,0.7878599578382965,0.007074596036744446,0.022273813991711636,0.4383135726698808,0.13934356186881683
