time,controller,power_factor_avg,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,power_total
2025-11-11 08:30:00+00:00,e0201,0.687142857142857,9.844285714285714,3.957142857142857,6.517142857142857,232.1142857142857,231.34285714285716,233.1285714285714,3.2498385714285716
2025-11-11 08:45:00+00:00,e0201,0.6842857142857143,9.821428571428571,3.942857142857143,6.275714285714286,232.0142857142857,231.24285714285716,233.14285714285714,3.1683171428571426
2025-11-11 09:00:00+00:00,e0201,0.6833333333333332,9.821666666666667,3.9316666666666666,6.383333333333333,232.0666666666667,231.28333333333333,233.15,3.189508333333334
2025-11-11 09:15:00+00:00,e0201,0.687142857142857,9.814285714285715,3.9442857142857144,6.521428571428571,232.1,231.27142857142857,233.17142857142858,3.245835714285714
2025-11-11 09:30:00+00:00,e0201,0.68,9.838571428571429,3.9614285714285713,6.2700000000000005,232.68571428571428,231.84285714285716,233.78571428571428,3.194192857142857
2025-11-11 09:45:00+00:00,e0201,0.68,9.885,3.973333333333333,6.3116666666666665,233.5666666666667,232.86666666666667,234.75,3.2117466666666665
2025-11-11 10:00:00+00:00,e0201,0.68,9.922857142857142,4.027142857142858,6.587142857142857,234.64285714285714,233.8857142857143,235.57142857142858,3.2860157142857145
2025-11-11 10:15:00+00:00,e0201,0.6733333333333333,9.955,4.03,6.483333333333333,235.41666666666666,234.71666666666667,236.53333333333333,3.2646333333333337
2025-11-11 10:30:00+00:00,e0201,0.67,9.981428571428571,4.051428571428572,6.424285714285714,236.25714285714284,235.55714285714285,237.35714285714286,3.2487942857142857
2025-11-11 10:45:00+00:00,e0201,0.67,10.065,4.085,6.485,237.39999999999998,236.79999999999998,238.60000000000002,3.268295
2025-11-11 11:00:00+00:00,e0201,0.68,9.948571428571428,4.0685714285714285,6.772857142857143,235.67142857142858,234.92857142857142,236.58571428571426,3.3287942857142854
2025-11-11 11:15:00+00:00,e0201,0.68,9.845,4.01,6.355,233.65,232.94999999999996,234.75,3.193745
2025-11-11 11:30:00+00:00,e0201,0.68,9.847142857142856,3.988571428571429,6.371428571428572,233.74285714285716,232.87142857142857,234.85714285714286,3.192868571428572
2025-11-11 11:45:00+00:00,e0201,0.6742857142857144,9.87142857142857,4.008571428571428,6.624285714285714,234.18571428571428,233.42857142857142,235.52857142857144,3.2513785714285715
2025-11-11 12:00:00+00:00,e0201,0.68,9.81142857142857,3.974285714285714,6.584285714285714,234.20000000000002,233.6,235.45714285714286,3.2494457142857143
2025-11-11 12:15:00+00:00,e0201,0.68,9.784285714285714,3.9785714285714286,6.461428571428571,233.72857142857143,233.02857142857144,235.17142857142858,3.1935499999999997
2025-11-11 12:30:00+00:00,e0201,0.6757142857142858,9.802857142857144,3.96,6.467142857142856,233.9857142857143,233.37142857142857,235.57142857142858,3.2030414285714284
2025-11-11 12:45:00+00:00,e0201,0.6742857142857144,9.781428571428572,3.9785714285714286,6.567142857142857,234.14285714285714,233.15714285714284,235.27142857142857,3.2347928571428572
2025-11-11 13:00:00+00:00,e0201,0.6766666666666667,9.799999999999999,3.966666666666667,6.59,234.03333333333333,233.4,235.46666666666667,3.2350733333333337
2025-11-11 13:15:00+00:00,e0201,0.6757142857142858,9.815714285714288,3.975714285714286,6.505714285714285,234.0142857142857,233.44285714285712,235.6285714285714,3.202508571428571
2025-11-11 13:30:00+00:00,e0201,0.6728571428571428,9.812857142857142,3.9899999999999998,6.597142857142857,234.45714285714286,233.81428571428572,235.87142857142857,3.235065714285714
2025-11-11 13:45:00+00:00,e0201,0.6757142857142858,9.84,3.98,6.677142857142857,234.7571428571429,234.04285714285714,236.15714285714284,3.250682857142857
2025-11-11 14:00:00+00:00,e0201,0.67,9.833333333333334,3.9783333333333335,6.488333333333333,234.86666666666667,234.1,236.26666666666668,3.205776666666667
2025-11-11 14:15:00+00:00,e0201,0.67,9.872857142857143,3.987142857142857,6.521428571428571,235.5,234.85714285714286,237.14285714285714,3.222597142857143
2025-11-11 14:30:00+00:00,e0201,0.6787500000000001,9.895,3.99125,6.7575,235.625,234.85000000000002,237.075,3.3090275
2025-11-11 14:45:00+00:00,e0201,0.67,9.896666666666667,4.013333333333333,6.533333333333332,236.03333333333333,235.33333333333334,237.5,3.238426666666667
2025-11-11 15:00:00+00:00,e0201,0.67,9.904285714285715,4.008571428571428,6.54,236.21428571428572,235.54285714285714,237.67142857142855,3.2390057142857143
2025-11-11 15:15:00+00:00,e0201,0.67,9.948571428571428,4.002857142857143,6.575714285714286,236.94285714285712,236.18571428571428,238.29999999999998,3.247442857142857
2025-11-11 15:30:00+00:00,e0201,0.6742857142857144,9.941428571428572,4.021428571428571,6.734285714285714,236.9,236.07142857142858,238.21428571428572,3.2974914285714285
2025-11-11 15:45:00+00:00,e0201,0.675,9.96,4.035,6.73,237.0,236.25,238.5,3.304605
2025-11-11 16:00:00+00:00,e0201,0.67,9.969999999999999,4.021428571428571,6.571428571428571,237.31428571428572,236.55714285714288,238.75714285714284,3.2670985714285714
2025-11-11 16:15:00+00:00,e0201,0.67,10.012857142857143,4.02,6.604285714285714,237.81428571428572,237.1142857142857,239.25714285714284,3.265868571428572
2025-11-11 16:30:00+00:00,e0201,0.66625,10.0275,4.0275,6.782500000000001,238.11249999999998,237.3,239.4875,3.32662375
2025-11-11 16:45:00+00:00,e0201,0.67,10.03,4.024285714285714,6.751428571428572,238.25714285714284,237.55714285714288,239.6,3.3194314285714284
2025-11-11 17:00:00+00:00,e0201,0.6628571428571429,10.045714285714286,4.028571428571428,6.63,238.32857142857145,237.68571428571428,239.81428571428572,3.2699442857142857
2025-11-11 17:15:00+00:00,e0201,0.6657142857142857,10.107142857142858,4.017142857142857,6.625714285714286,238.77142857142857,238.04285714285717,240.14285714285714,3.292435714285714
2025-11-11 17:30:00+00:00,e0201,0.6671428571428571,10.085714285714285,4.0442857142857145,6.895714285714285,238.81428571428572,238.08571428571426,240.04285714285714,3.3609557142857143
2025-11-11 17:45:00+00:00,e0201,0.66625,10.02375,4.0287500000000005,6.68375,237.8625,237.225,239.2,3.2978125
2025-11-11 18:00:00+00:00,e0201,0.67,9.935714285714285,3.9642857142857144,6.525714285714286,235.71428571428572,234.95714285714286,237.1,3.2352157142857143
2025-11-11 18:15:00+00:00,e0201,0.67,9.955714285714285,3.9728571428571433,6.545714285714285,236.17142857142858,235.41428571428574,237.6142857142857,3.2393785714285714
2025-11-11 18:30:00+00:00,e0201,0.6785714285714286,9.974285714285715,3.988571428571429,6.841428571428572,236.6285714285714,235.8714285714286,237.95714285714286,3.3330685714285715
2025-11-11 18:45:00+00:00,e0201,0.67125,9.9875,3.99,6.60625,236.9,236.2875,238.2,3.267905
2025-11-11 19:00:00+00:00,e0201,0.67,9.935714285714285,3.985714285714286,6.508571428571429,236.02857142857144,235.34285714285713,237.25714285714284,3.238727142857143
2025-11-11 19:15:00+00:00,e0201,0.67125,9.96375,3.98125,6.577500000000001,236.4375,235.82500000000002,237.82500000000002,3.25752125
2025-11-11 19:30:00+00:00,e0201,0.6771428571428572,9.950000000000001,3.9985714285714287,6.768571428571429,236.52857142857144,235.84285714285716,237.79999999999998,3.3011514285714285
2025-11-11 19:45:00+00:00,e0201,0.67,9.967500000000001,3.9975,6.545,236.70000000000002,236.1625,238.1125,3.2520375
2025-11-11 20:00:00+00:00,e0201,0.67,10.004285714285714,4.0,6.55,237.18571428571428,236.62857142857143,238.58571428571426,3.250755714285714
2025-11-11 20:15:00+00:00,e0201,0.6737500000000001,9.977500000000001,4.035,6.788749999999999,237.2375,236.6875,238.5125,3.307405
2025-11-11 20:30:00+00:00,e0201,0.67,9.9975,4.0249999999999995,6.825,237.175,236.625,238.475,3.3276925
