result,table,controller,site,power_factor_avg,units,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,apparent_power_total,power_l1,power_l2,power_l3,power_total
0.0,1.9722222222222223,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.54285714285714,233.0,235.0142857142857,0.4501077142857143,0.129195,0.10153014285714286,0.11848728571428571,0.3490475714285714
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.5375,233.025,235.075,0.449914625,0.12892225000000002,0.10150925,0.11881787499999999,0.3492855
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.45714285714286,232.85714285714286,234.87142857142857,0.44891600000000004,0.12916457142857143,0.10162671428571428,0.11860357142857143,0.3495914285714286
0.0,2.048780487804878,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.85,232.325,234.3625,0.447374125,0.128689125,0.101292125,0.11821125,0.34837125
0.0,2.026315789473684,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.02857142857144,232.42857142857142,234.44285714285712,0.4461581428571429,0.12892714285714285,0.10123485714285715,0.11842957142857144,0.34844785714285714
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.9875,232.3875,234.425,0.447181125,0.128717625,0.10119725,0.118415875,0.34783237499999997
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.05714285714288,232.44285714285712,234.5142857142857,0.44608314285714284,0.1286307142857143,0.10092542857142858,0.11793057142857143,0.3472768571428571
0.0,2.0952380952380953,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.8375,232.3,234.3,0.446358375,0.128419375,0.101145875,0.11801125,0.34734675
0.0,1.9722222222222223,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.0,232.4,234.4,0.4460035714285714,0.12852985714285714,0.10101128571428572,0.11805757142857143,0.347665
0.0,2.048780487804878,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.9125,232.325,234.3625,0.445621125,0.128169,0.10079475,0.11772525,0.34655874999999997
0.0,1.975,0.0,0.0,0.78,0.0,0.6442857142857142,0.55,0.7171428571428571,233.5,231.78571428571428,233.94285714285715,0.444947,0.12792314285714285,0.10074871428571429,0.11802714285714286,0.34681057142857147
0.0,2.0,0.0,0.0,0.78,0.0,0.64375,0.55,0.72,233.675,232.1,234.0375,0.4446615,0.128054125,0.100730125,0.117567375,0.346399
0.0,1.972972972972973,0.0,0.0,0.78,0.0,0.64,0.55,0.7128571428571429,233.47142857142856,231.87142857142857,233.9857142857143,0.44475771428571426,0.12804614285714286,0.10076857142857143,0.11779985714285714,0.3466194285714286
0.0,2.0,0.0,0.0,0.78,0.0,0.645,0.5475000000000001,0.71375,233.225,231.5125,233.575,0.443608125,0.12784725,0.10040675,0.117411,0.3458805
0.0,2.0,0.0,0.0,0.78,0.0,0.6442857142857142,0.55,0.7171428571428571,233.32857142857142,231.71428571428572,233.77142857142857,0.44483357142857144,0.12796042857142859,0.1009132857142857,0.117711,0.3464761428571429
0.0,2.0,0.0,0.0,0.78,0.0,0.64625,0.55,0.7162499999999999,233.325,231.6125,233.7,0.444755875,0.127977,0.10068525,0.117578375,0.346390125
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.7157142857142856,233.65714285714284,232.02857142857144,234.05714285714288,0.4448748571428571,0.128416,0.10117285714285715,0.11804857142857142,0.3475174285714286
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.81428571428572,232.15714285714284,234.25714285714284,0.44673242857142853,0.128379,0.10103914285714286,0.11823571428571429,0.34766157142857146
0.0,2.0555555555555554,0.0,0.0,0.78,0.0,0.6471428571428571,0.55,0.72,233.82857142857142,232.14285714285714,234.3857142857143,0.4460824285714286,0.12795885714285712,0.100963,0.11816014285714285,0.34741357142857143
0.0,2.048780487804878,0.0,0.0,0.78,0.0,0.64875,0.55,0.72,233.8125,232.175,234.3,0.445450375,0.12810975,0.100803875,0.11824849999999999,0.3472915
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.95714285714286,232.3714285714286,234.45714285714286,0.4474485714285715,0.128339,0.10113428571428572,0.11848728571428571,0.34821942857142857
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.82857142857142,232.07142857142858,234.35714285714286,0.4468921428571428,0.12842814285714285,0.10106385714285715,0.11808714285714286,0.34766014285714286
0.0,2.0,0.0,0.0,0.7799999999999999,0.0,0.65,0.55,0.7200000000000001,234.10000000000002,232.41666666666666,234.45000000000002,0.446515,0.12814833333333334,0.10111516666666666,0.11848383333333334,0.34795116666666664
0.0,2.0,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.02857142857144,232.4,234.54285714285714,0.44726285714285713,0.12810057142857142,0.101155,0.11862842857142857,0.347604
0.0,2.0,0.0,0.0,0.78,0.0,0.6471428571428571,0.55,0.72,234.0,232.3857142857143,234.48571428571427,0.4475914285714286,0.12804657142857143,0.10110614285714285,0.118363,0.34766585714285714
0.0,2.0238095238095237,0.0,0.0,0.78,0.0,0.65,0.55,0.72,233.95,232.3,234.4125,0.4467865,0.128347875,0.10133675,0.118481125,0.348036625
0.0,2.0,0.0,0.0,0.8114285714285714,0.0,0.5928571428571429,0.4928571428571429,0.6514285714285714,233.95714285714286,232.31428571428572,234.5142857142857,0.4045265714285714,0.12079114285714285,0.09399931428571429,0.11002100000000001,0.32485857142857144
0.0,1.975609756097561,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.3125,232.63750000000002,234.9125,0.29812475,0.10230075,0.075972775,0.0881869,0.265798125
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.35714285714286,232.70000000000002,235.02857142857144,0.29827085714285717,0.10218557142857142,0.07607438571428572,0.0882761,0.26648471428571424
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.3499999999999999,0.48,234.26666666666665,232.5666666666667,234.9,0.29844733333333334,0.10212650000000001,0.07611421666666666,0.08824008333333333,0.26646233333333336
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.20000000000002,232.54285714285714,234.82857142857142,0.2977297142857143,0.102058,0.0761058,0.08818301428571429,0.2666722857142857
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,233.82857142857142,232.20000000000002,234.6142857142857,0.2972004285714286,0.101961,0.07590281428571428,0.08843632857142858,0.26599228571428574
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.0625,232.325,234.7125,0.297501625,0.102031875,0.07589565,0.0884050125,0.26606975
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.14285714285714,232.47142857142856,234.77142857142857,0.29758814285714286,0.10200185714285714,0.07603705714285715,0.08831272857142856,0.26614685714285713
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.1125,232.3375,234.7875,0.29780075,0.102012,0.0761493625,0.0881790375,0.266066625
0.0,1.9787234042553192,0.0,0.0,0.89,0.0,0.44999999999999996,0.35,0.48000000000000004,234.9111111111111,233.17777777777778,235.53333333333336,0.2995482222222222,0.10246477777777778,0.07619961111111112,0.08867553333333333,0.2672063333333333
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.925,233.025,235.47500000000002,0.29945875,0.102431625,0.0763251625,0.088867575,0.267662625
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,235.4,233.6,236.1125,0.30041425,0.10269,0.0764494,0.0889526,0.267855
0.0,2.0,0.0,0.0,0.89,0.0,0.44999999999999996,0.35,0.48000000000000004,236.36666666666665,234.57777777777775,237.02222222222224,0.3020376666666667,0.10317611111111111,0.07674917777777777,0.08952065555555555,0.26965744444444445
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.48,236.675,234.9,237.3375,0.302289625,0.10339375,0.0770279875,0.089696375,0.27008925
0.0,2.0,0.0,0.0,0.89,0.0,0.44999999999999996,0.35,0.48000000000000004,236.70000000000002,234.8777777777778,237.32222222222222,0.30276377777777774,0.10343377777777778,0.07694456666666666,0.0894363,0.27007200000000003
0.0,1.945945945945946,0.0,0.0,0.89,0.0,0.45,0.35,0.48,236.9,234.97142857142856,237.41428571428574,0.30253142857142856,0.10347785714285715,0.07694690000000001,0.08965148571428572,0.26989657142857143
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.1625,235.26250000000002,237.6625,0.303174,0.103429375,0.0770292125,0.0897327875,0.270112125
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.5875,235.7,238.1375,0.303986375,0.104023,0.0771932,0.09015957499999999,0.27134975
0.0,2.108108108108108,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.0,236.07142857142858,238.54285714285714,0.30478885714285714,0.10404942857142856,0.07725267142857142,0.09037579999999999,0.2716985714285714
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.485,238.475,236.6,239.025,0.30588725,0.10426375,0.0774659625,0.0906839875,0.27230675
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.4857142857142857,238.57142857142858,236.74285714285716,239.07142857142858,0.30574957142857145,0.10422857142857143,0.07733824285714286,0.09057241428571429,0.27227714285714283
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.6875,236.7,239.1125,0.30591275,0.10441175,0.0774277,0.0904794875,0.272415625
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48714285714285716,239.31428571428572,237.5,239.85714285714286,0.3070628571428572,0.10466471428571429,0.07774401428571429,0.0907901,0.27320142857142854
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48875,239.375,237.55,239.925,0.3071545,0.10481,0.0777647375,0.0909897875,0.273192375
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,236.4,234.62857142857143,237.0,0.3020087142857143,0.10307100000000001,0.07674081428571429,0.08933175714285714,0.269328
0.0,2.0232558139534884,0.0,0.0,0.89,0.0,0.45,0.35,0.48,236.95000000000002,235.15,237.4625,0.3023375,0.1035645,0.0769494125,0.08963766249999999,0.26995975
0.0,1.9722222222222223,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.15714285714284,235.44285714285712,237.70000000000002,0.30320471428571427,0.10364214285714286,0.07702272857142857,0.0902248,0.2709227142857143
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.425,235.675,237.9375,0.30383725,0.10361962499999999,0.0771512125,0.08976772499999999,0.270927
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.47142857142856,235.70000000000002,238.0,0.304054,0.10364428571428572,0.07714397142857142,0.08992938571428573,0.27101057142857143
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.3625,236.6375,238.875,0.305455375,0.10418825,0.07757635,0.0904871125,0.27211125
0.0,2.0476190476190474,0.0,0.0,0.89,0.0,0.45,0.35,0.48375,238.45,236.7,239.025,0.30559512499999997,0.10400424999999999,0.077334625,0.090643875,0.27185424999999996
0.0,1.9722222222222223,0.0,0.0,0.89,0.0,0.45,0.35,0.48428571428571426,238.32857142857142,236.70000000000002,239.04285714285714,0.30518671428571426,0.10392842857142857,0.07749704285714286,0.09046301428571428,0.271977
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.05714285714288,236.3857142857143,238.64285714285714,0.30477800000000005,0.10384242857142857,0.07724608571428572,0.09021794285714287,0.271352
0.0,1.975609756097561,0.0,0.0,0.89,0.0,0.45,0.35,0.48375,238.2875,236.625,238.8625,0.305040875,0.1039745,0.0773803,0.0902786625,0.271302375
0.0,2.0555555555555554,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.64285714285714,236.94285714285712,239.17142857142858,0.3057095714285714,0.10417271428571429,0.07750627142857143,0.09055731428571427,0.27212342857142857
0.0,1.975609756097561,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.6,236.775,239.0875,0.30568599999999996,0.10432125,0.07749160000000001,0.0906335125,0.272225125
0.0,2.027027027027027,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.70000000000002,236.9857142857143,239.17142857142858,0.305905,0.1043142857142857,0.07739235714285715,0.09050601428571428,0.2723572857142857
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.4825,238.875,237.1875,239.3875,0.30631825,0.10442362499999999,0.0775251,0.0906298125,0.2723635
0.0,2.0555555555555554,0.0,0.0,0.89,0.0,0.45,0.35,0.4828571428571428,238.81428571428572,237.15714285714284,239.42857142857142,0.30646757142857145,0.10420271428571429,0.07773598571428572,0.09077521428571429,0.27278471428571427
0.0,2.048780487804878,0.0,0.0,0.89,0.0,0.45,0.35,0.4825,238.7,237.1125,239.175,0.306144875,0.10446725,0.0775222,0.0905898875,0.27232025
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.81428571428572,237.21428571428572,239.18571428571428,0.3065018571428571,0.10455714285714286,0.0779371,0.09081464285714284,0.2730808571428571
0.0,1.9473684210526316,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.57142857142858,236.87142857142857,239.05714285714288,0.3056032857142857,0.10422842857142857,0.07737038571428571,0.09030941428571429,0.27176785714285717
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,238.425,236.775,238.9,0.3056325,0.10418074999999999,0.0774564375,0.0903564375,0.27190325
0.0,1.975609756097561,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.975,236.375,238.5875,0.304607375,0.103893875,0.0772546125,0.0902875375,0.271383
0.0,2.054054054054054,0.0,0.0,0.89,0.0,0.45,0.35,0.48,237.29999999999998,235.62857142857143,237.8857142857143,0.3030612857142857,0.10324271428571428,0.07681057142857142,0.0898656,0.27013714285714285
0.0,1.9523809523809523,0.0,0.0,0.89,0.0,0.45,0.35,0.48,236.88750000000002,235.2125,237.38750000000002,0.302493625,0.103016,0.07667705,0.089728875,0.26947512500000004
0.0,2.0,0.0,0.0,0.89,0.0,0.45,0.35,0.48,236.29999999999998,234.65714285714284,236.94285714285715,0.3018612857142857,0.10300814285714285,0.0767947,0.08932558571428571,0.2689748571428571
0.0,1.9767441860465116,0.0,0.0,0.89,0.0,0.45,0.35,0.48,234.7875,233.0625,235.1625,0.298774,0.10231900000000001,0.07623455,0.088428625,0.267161
0.0,2.0,0.0,0.0,0.7957142857142857,0.0,0.6214285714285713,0.5214285714285715,0.6842857142857143,233.82857142857142,232.0142857142857,234.1142857142857,0.42549257142857144,0.12428328571428572,0.09755968571428572,0.11399084285714287,0.3360781428571428
0.0,2.0,0.0,0.0,0.78,0.0,0.6475,0.55,0.71,232.8,231.01250000000002,232.9875,0.443719875,0.12805125,0.10105062499999999,0.117751125,0.34671825
0.0,1.9722222222222223,0.0,0.0,0.7828571428571429,0.0,0.64,0.55,0.71,231.58571428571426,229.81428571428572,231.75714285714284,0.43941671428571427,0.12719857142857144,0.10028371428571428,0.11720171428571427,0.34452371428571427
0.0,2.0,0.0,0.0,0.78125,0.0,0.64875,0.55,0.71875,233.4875,231.75,233.6875,0.445676625,0.12823525,0.100917,0.117873375,0.347244125
0.0,2.0,0.0,0.0,0.78,0.0,0.6428571428571429,0.55,0.7128571428571429,232.64285714285714,230.91428571428574,232.9,0.44231371428571425,0.12777414285714286,0.10058328571428572,0.11738842857142857,0.3460615714285714
0.0,2.0,0.0,0.0,0.78,0.0,0.64,0.55,0.71,231.8625,230.225,232.1875,0.440151125,0.12734600000000001,0.1005755,0.117147375,0.345081
0.0,2.0,0.0,0.0,0.7871428571428571,0.0,0.64,0.55,0.71,231.29999999999998,229.6,231.54285714285714,0.4381778571428572,0.12706871428571428,0.10038185714285715,0.11670171428571428,0.3441862857142857
0.0,2.0,0.0,0.0,0.78625,0.0,0.64,0.55,0.71,231.29999999999998,229.625,231.5875,0.438139,0.12708775,0.100323375,0.1167765,0.34420825
0.0,2.0555555555555554,0.0,0.0,0.7828571428571429,0.0,0.6471428571428571,0.55,0.7171428571428571,233.3142857142857,231.5,233.4857142857143,0.44604985714285716,0.12856542857142858,0.10121314285714286,0.11824842857142857,0.3480975714285714
0.0,2.0555555555555554,0.0,0.0,0.78,0.0,0.65,0.55,0.72,234.72857142857143,233.14285714285714,235.1,0.4504727142857143,0.12927071428571427,0.10178799999999999,0.11876614285714285,0.34985185714285716
0.0,2.0625,0.0,0.0,0.7799999999999999,0.0,0.67,0.55,0.7200000000000001,234.66666666666666,233.0,234.96666666666667,0.45599033333333333,0.13618566666666665,0.10176400000000001,0.11896899999999999,0.35707333333333335
0.0,2.0789473684210527,0.0,0.0,0.7885714285714286,0.0,0.6671428571428571,0.55,0.72,233.92857142857142,232.27142857142857,234.17142857142858,0.45240471428571427,0.13550085714285715,0.1014752857142857,0.11870499999999999,0.35572728571428575
0.0,2.0625,0.0,0.0,0.79,0.0,0.6666666666666666,0.55,0.7200000000000001,233.29999999999998,231.6833333333333,233.6,0.448783,0.13474650000000002,0.10111233333333335,0.11780950000000001,0.35332649999999993
0.0,2.0,0.0,0.0,0.9175,0.0,0.21000000000000002,0.16,0.195,237.5,236.0375,238.325,0.13278425,0.0446599125,0.02963650125,0.0336970975,0.108127525
0.0,2.0,0.0,0.0,0.96,0.0,0.06,0.03,0.02,239.32857142857142,238.18571428571428,240.57142857142858,0.02719694285714286,0.014624700000000001,0.005909191428571429,0.005597248571428571,0.026117928571428573
0.0,1.962962962962963,0.0,0.0,0.924,0.0,0.184,0.136,0.16199999999999998,238.6,237.5,239.76,0.11467768,0.03954803999999999,0.02522944,0.028318666,0.09307232000000001
0.0,2.0555555555555554,0.0,0.0,0.78,0.0,0.6742857142857144,0.5585714285714286,0.7242857142857143,234.64285714285714,233.52857142857144,235.44285714285712,0.4582065714285714,0.13690114285714286,0.102115,0.11906214285714287,0.35807257142857146
0.0,2.0526315789473686,0.0,0.0,0.78,0.0,0.67,0.55,0.72,234.0,232.91428571428574,234.68571428571428,0.45440271428571427,0.13545885714285716,0.10190014285714286,0.11848071428571429,0.3558994285714286
0.0,2.0,0.0,0.0,0.785,0.0,0.67,0.55,0.72,233.93,233.08,234.76,0.4532954,0.1352968,0.10182070000000001,0.1185032,0.3558563
0.0,1.9761904761904763,0.0,0.0,0.7825,0.0,0.67,0.55,0.72,234.25,233.3375,234.9375,0.454362,0.135800375,0.10197325,0.1188365,0.35681825
0.0,2.0,0.0,0.0,0.7822222222222223,0.0,0.67,0.55,0.72,234.82222222222222,233.9111111111111,235.42222222222225,0.45702677777777784,0.13668077777777776,0.102449,0.11920999999999998,0.3578105555555556
0.0,2.0,0.0,0.0,0.78,0.0,0.67,0.5544444444444445,0.72,235.15555555555557,234.23333333333332,235.72222222222223,0.4576537777777777,0.13665777777777777,0.10261788888888888,0.11955355555555555,0.3585035555555556
0.0,1.975609756097561,0.0,0.0,0.7887500000000001,0.0,0.67,0.55125,0.72,234.375,233.3125,234.8125,0.45457725,0.136123625,0.10206425,0.118569625,0.356903875
0.0,2.0,0.0,0.0,0.79,0.0,0.67,0.55,0.72,234.1625,232.9125,234.4,0.452576125,0.135806875,0.10188375,0.11865775,0.356362625
0.0,2.0,0.0,0.0,0.79,0.0,0.67,0.55,0.72,234.21428571428572,232.71428571428572,234.15714285714284,0.45260971428571434,0.1357332857142857,0.10174285714285715,0.11863514285714286,0.35625671428571426
0.0,2.108108108108108,0.0,0.0,0.79,0.0,0.67,0.55,0.7157142857142856,233.87142857142857,232.35714285714286,233.75714285714284,0.45084928571428573,0.13545228571428572,0.10142285714285715,0.11802242857142857,0.3549317142857143
0.0,2.0,0.0,0.0,0.79,0.0,0.665,0.55,0.71,233.45000000000002,231.85,233.3,0.44925387499999997,0.13509875,0.101379375,0.118059625,0.35429675
0.0,2.0,0.0,0.0,0.79,0.0,0.6675,0.55,0.71,233.425,231.85,233.3,0.449593125,0.135129875,0.10111375,0.117766125,0.354376625
0.0,2.0,0.0,0.0,0.79,0.0,0.6628571428571429,0.55,0.71,233.22857142857143,231.67142857142858,233.1,0.448452,0.13481885714285716,0.10105928571428571,0.11742371428571428,0.35354071428571426
0.0,2.0,0.0,0.0,0.7837500000000001,0.0,0.6525000000000001,0.55,0.71375,233.6875,232.125,233.6375,0.44721137499999997,0.130046375,0.101077375,0.117573625,0.34957337499999996
0.0,1.9722222222222223,0.0,0.0,0.78,0.0,0.65,0.55,0.7171428571428571,233.87142857142857,232.35714285714286,233.97142857142856,0.44649728571428565,0.12857871428571427,0.1012712857142857,0.11798014285714285,0.3483614285714286
0.0,2.0,0.0,0.0,0.78,0.0,0.6475,0.55,0.715,233.575,232.0,233.6,0.44556875,0.12847075,0.1011515,0.11780974999999999,0.34762099999999996
0.0,2.0,0.0,0.0,0.78,0.0,0.64,0.55,0.71,232.75714285714284,231.14285714285714,232.75714285714284,0.44183885714285714,0.12781857142857142,0.1008162857142857,0.11697400000000001,0.3451481428571429
0.0,2.026315789473684,0.0,0.0,0.78,0.0,0.64,0.55,0.71,232.74285714285716,231.12857142857143,232.81428571428572,0.44304485714285713,0.12794,0.10099471428571428,0.1172182857142857,0.3462327142857143
0.0,2.0,0.0,0.0,0.78,0.0,0.6425000000000001,0.55,0.71,232.5875,231.0625,232.75,0.4422345,0.12764325,0.100827875,0.11689975,0.345762375
0.0,1.972972972972973,0.0,0.0,0.78,0.0,0.64,0.55,0.71,232.45714285714286,230.91428571428574,232.71428571428572,0.44175757142857147,0.12771742857142857,0.10094357142857144,0.11718814285714285,0.34538199999999997
0.0,1.9722222222222223,0.0,0.0,0.78,0.0,0.64,0.55,0.71,232.32857142857142,230.8857142857143,232.6142857142857,0.4416094285714286,0.12745428571428571,0.10078242857142858,0.11678728571428572,0.34524257142857145
0.0,2.0,0.0,0.0,0.78,0.0,0.64,0.55,0.71,232.34285714285716,230.85714285714286,232.57142857142858,0.4405948571428571,0.12732585714285713,0.10059085714285713,0.11664700000000001,0.34446571428571426
0.0,2.046511627906977,0.0,0.0,0.7875000000000001,0.0,0.6587500000000001,0.55,0.71,232.425,230.925,232.6125,0.44488425,0.1328165,0.10064624999999999,0.116876375,0.35048075
0.0,2.0,0.0,0.0,0.79,0.0,0.66,0.55,0.71,232.8857142857143,231.48571428571427,233.07142857142858,0.44704185714285716,0.13454242857142856,0.10099714285714287,0.11713657142857144,0.35306385714285715
0.0,2.0,0.0,0.0,0.7871428571428571,0.0,0.6628571428571429,0.55,0.7128571428571429,233.44285714285712,232.09999999999997,233.6285714285714,0.44891085714285717,0.134813,0.10122714285714286,0.117688,0.35367442857142856
0.0,2.0,0.0,0.0,0.78,0.0,0.67,0.55,0.72,234.3,233.1,234.7,0.453173,0.135363,0.101485,0.11859300000000002,0.355293
0.0,1.9473684210526316,0.0,0.0,0.78,0.0,0.67,0.5585714285714286,0.7285714285714285,235.72857142857143,234.44285714285712,236.09999999999997,0.45899842857142853,0.13645385714285713,0.10220642857142857,0.11927128571428572,0.35798785714285714
0.0,2.0,0.0,0.0,0.7799999999999999,0.0,0.67,0.56,0.73,236.4333333333333,235.2166666666667,236.85,0.46139083333333336,0.136888,0.10298299999999999,0.11989099999999998,0.3592863333333333
0.0,1.9722222222222223,0.0,0.0,0.78,0.0,0.67,0.56,0.7299999999999999,237.25714285714284,236.0142857142857,237.71428571428572,0.4649432857142858,0.1372745714285714,0.10285842857142857,0.12040057142857143,0.3613697142857143
0.0,2.0,0.0,0.0,0.78,0.0,0.67,0.5542857142857144,0.7242857142857143,235.9,234.65714285714284,236.42857142857142,0.45984142857142857,0.13641742857142858,0.10248228571428572,0.119608,0.3592128571428571
0.0,1.9722222222222223,0.0,0.0,0.78,0.0,0.67,0.55,0.72,234.87142857142857,233.67142857142858,235.37142857142857,0.456147,0.13599985714285714,0.10227757142857143,0.11899499999999999,0.3571785714285714
0.0,2.0,0.0,0.0,0.78,0.0,0.67,0.55,0.7228571428571428,235.08571428571426,233.79999999999998,235.6142857142857,0.4569661428571429,0.13600514285714285,0.101922,0.11950357142857142,0.357433
0.0,2.0,0.0,0.0,0.78,0.0,0.67,0.55,0.7271428571428571,235.48571428571427,234.28571428571428,236.05714285714285,0.4589287142857143,0.13610799999999998,0.10202028571428572,0.11970357142857144,0.35726085714285716
0.0,2.0,0.0,0.0,0.88,0.0,0.5083333333333333,0.3833333333333333,0.52,235.39999999999998,234.20000000000002,236.15,0.33061,0.11387583333333334,0.08089026666666667,0.0939225,0.2886761666666667
0.0,2.0555555555555554,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.2,233.97142857142856,235.97142857142856,0.3058012857142857,0.10934128571428571,0.07662927142857143,0.08913467142857143,0.274904
0.0,2.0,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,234.85714285714286,233.64285714285714,235.47142857142856,0.30525657142857143,0.10856842857142857,0.07652860000000002,0.088973,0.27400357142857146
0.0,2.0,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.17142857142858,233.91428571428574,235.82857142857142,0.3046618571428571,0.10884957142857142,0.07652882857142858,0.08879432857142856,0.2740464285714286
0.0,2.0,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.20000000000002,233.8857142857143,235.71428571428572,0.30601685714285715,0.10891785714285715,0.07648562857142857,0.08875437142857143,0.27439057142857143
0.0,2.0555555555555554,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.35714285714286,233.8857142857143,235.72857142857143,0.305896,0.10880999999999999,0.07662811428571428,0.0888366142857143,0.27478542857142857
0.0,2.054054054054054,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.42857142857142,234.31428571428572,236.12857142857143,0.30633028571428567,0.10894814285714285,0.07671478571428571,0.08936835714285715,0.27476014285714284
0.0,2.0,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.70000000000002,234.54285714285714,236.41428571428574,0.3069355714285714,0.109194,0.07684618571428571,0.08918004285714286,0.2752845714285714
0.0,2.0,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,235.81428571428572,234.55714285714288,236.55714285714288,0.30709099999999995,0.10923014285714285,0.076846,0.08905337142857142,0.275128
0.0,2.108108108108108,0.0,0.0,0.9,0.0,0.47000000000000003,0.35,0.48,236.41428571428574,235.1142857142857,237.17142857142858,0.30804585714285715,0.10962385714285715,0.07699108571428571,0.08975381428571429,0.276307
0.0,2.0,0.0,0.0,0.9,0.0,0.48,0.35,0.48,236.6,235.3,237.3,0.309615,0.110632,0.077053,0.0900074,0.277377
0.0,2.0,0.0,0.0,0.9,0.0,0.48,0.35,0.48,237.08571428571426,235.82857142857142,237.82857142857142,0.31042714285714285,0.110676,0.0771832,0.09008867142857144,0.2778632857142857
0.0,2.108108108108108,0.0,0.0,0.8985714285714286,0.0,0.48,0.35,0.48,237.31428571428572,236.0142857142857,238.04285714285714,0.310822,0.11100457142857142,0.07742334285714285,0.09009764285714285,0.27861614285714287
0.0,2.0,0.0,0.0,0.8957142857142858,0.0,0.48,0.35,0.48,237.4,236.05714285714288,238.22857142857143,0.3110638571428571,0.11111171428571429,0.0774427,0.08999009999999999,0.2786934285714286
0.0,2.0,0.0,0.0,0.9,0.0,0.48,0.35,0.48,237.08571428571432,235.72857142857143,237.81428571428572,0.30996399999999996,0.11102000000000001,0.0772338,0.08994802857142857,0.27815414285714285
0.0,2.064516129032258,0.0,0.0,0.9,0.0,0.48,0.3499999999999999,0.48,237.33333333333334,235.9333333333333,237.9333333333333,0.3104443333333333,0.11103099999999999,0.07722776666666666,0.08976583333333332,0.27842266666666665
0.0,2.048780487804878,0.0,0.0,0.9,0.0,0.48,0.35,0.4825,237.725,236.3375,238.325,0.311442,0.111080875,0.07729058750000001,0.09006835,0.278790125
