time,result,table,controller,site,power_factor_avg,units,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,power_total
2025-11-05 06:30:00+00:00,0.0,1.5384615384615385,e0204,0.0,0.89,0.0,6.3,5.853333333333333,6.53,233.29999999999998,231.46666666666667,233.29999999999998,3.85108
2025-11-05 06:45:00+00:00,0.0,1.5,e0204,0.0,0.8857142857142858,0.0,6.24,5.834285714285714,6.491428571428571,233.3857142857143,231.6142857142857,233.4,3.8358142857142856
2025-11-05 07:00:00+00:00,0.0,1.5172413793103448,e0204,0.0,0.8814285714285715,0.0,6.238571428571428,5.831428571428572,6.492857142857143,233.71428571428572,231.92857142857142,233.71428571428572,3.8266128571428575
2025-11-05 07:15:00+00:00,0.0,1.4827586206896552,e0204,0.0,0.8842857142857143,0.0,6.284285714285715,5.847142857142857,6.515714285714286,233.31428571428572,231.55714285714288,233.20000000000002,3.84363
2025-11-05 07:30:00+00:00,0.0,1.5,e0204,0.0,0.88875,0.0,6.3025,5.86125,6.5225,233.2,231.3625,233.125,3.8517825
2025-11-05 07:45:00+00:00,0.0,1.5,e0204,0.0,0.89,0.0,6.298571428571429,5.844285714285713,6.51,233.28571428571428,231.5,233.34285714285716,3.844484285714286
2025-11-05 08:00:00+00:00,0.0,1.5,e0204,0.0,0.88625,0.0,6.2225,5.8125,6.4624999999999995,233.125,231.3375,233.1625,3.8005199999999997
2025-11-05 08:15:00+00:00,0.0,1.52,e0204,0.0,0.8866666666666667,0.0,6.23,5.823333333333333,6.491666666666667,233.1,231.41666666666666,233.1833333333333,3.8150866666666663
2025-11-05 08:30:00+00:00,0.0,1.5,e0204,0.0,0.8844444444444445,0.0,6.257777777777778,5.8244444444444445,6.496666666666666,233.11111111111111,231.36666666666667,233.16666666666666,3.8254755555555553
2025-11-05 08:45:00+00:00,0.0,1.5172413793103448,e0204,0.0,0.8814285714285715,0.0,6.204285714285715,5.772857142857142,6.46,233.74285714285716,232.04285714285714,233.84285714285716,3.800887142857143
2025-11-05 09:00:00+00:00,0.0,1.5172413793103448,e0204,0.0,0.88,0.0,6.2057142857142855,5.7942857142857145,6.484285714285714,234.71428571428572,232.97142857142856,234.81428571428572,3.8238100000000004
2025-11-05 09:15:00+00:00,0.0,1.5,e0204,0.0,0.88,0.0,6.1825,5.7837499999999995,6.4825,235.1625,233.375,235.1875,3.8240012500000002
2025-11-05 09:30:00+00:00,0.0,1.5,e0204,0.0,0.8771428571428571,0.0,6.144285714285715,5.775714285714286,6.458571428571429,237.0,235.25714285714284,237.05714285714288,3.7994785714285717
2025-11-05 09:45:00+00:00,0.0,1.5,e0204,0.0,0.88,0.0,6.18,5.819999999999999,6.515,234.6625,232.9125,234.7875,3.80658875
2025-11-05 10:00:00+00:00,0.0,1.5,e0204,0.0,0.8785714285714287,0.0,6.198571428571428,5.827142857142857,6.612857142857143,233.5,231.77142857142857,233.6142857142857,3.81755
2025-11-05 10:15:00+00:00,0.0,1.5151515151515151,e0204,0.0,0.8725,0.0,6.1975,5.8475,6.65,233.875,232.175,234.05,3.825265
2025-11-05 10:30:00+00:00,0.0,1.5172413793103448,e0204,0.0,0.87,0.0,6.18,5.83,6.652857142857143,233.77142857142857,232.05714285714288,234.0,3.8061128571428573
2025-11-05 10:45:00+00:00,0.0,1.5,e0204,0.0,0.63375,0.0,1.61625,0.7975,1.44625,235.0,233.2875,235.3625,0.688353125
2025-11-05 11:00:00+00:00,0.0,1.5161290322580645,e0204,0.0,0.6,0.0,0.96,0.08,0.7,235.07142857142858,233.4857142857143,235.6142857142857,0.24317271428571427
2025-11-05 11:15:00+00:00,0.0,1.5151515151515151,e0204,0.0,0.6,0.0,0.9524999999999999,0.08,0.7,234.525,232.8375,235.0875,0.242549875
2025-11-05 11:30:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.95,0.08,0.6975,234.2375,232.45,234.79999999999998,0.241583875
2025-11-05 11:45:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.9542857142857143,0.08,0.6928571428571428,234.6,232.9,235.20000000000002,0.24122542857142856
2025-11-05 12:00:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.955,0.08,0.6975,234.875,233.1125,235.4,0.241926625
2025-11-05 12:15:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.9571428571428571,0.08,0.6928571428571428,234.87142857142857,233.17142857142858,235.54285714285714,0.2421792857142857
2025-11-05 12:30:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.96,0.08,0.6912499999999999,235.125,233.3875,235.6875,0.242314125
2025-11-05 12:45:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.96,0.08,0.6928571428571428,235.24285714285716,233.5142857142857,235.82857142857142,0.2423042857142857
2025-11-05 13:00:00+00:00,0.0,1.5151515151515151,e0204,0.0,0.5974999999999999,0.0,0.96,0.08,0.69375,235.5125,233.7875,236.125,0.24282825
2025-11-05 13:15:00+00:00,0.0,1.5,e0204,0.0,0.6,0.0,0.96,0.08,0.6971428571428572,235.5285714285714,233.79999999999998,236.12857142857143,0.242145
2025-11-05 13:30:00+00:00,0.0,1.5,e0204,0.0,0.5974999999999999,0.0,0.9624999999999999,0.08,0.7,235.925,234.025,236.4875,0.243064125
2025-11-05 13:45:00+00:00,0.0,1.5172413793103448,e0204,0.0,0.59,0.0,0.97,0.08,0.7,236.64285714285714,234.79999999999998,237.24285714285716,0.24427700000000002
2025-11-05 14:00:00+00:00,0.0,1.5333333333333334,e0204,0.0,0.59,0.0,0.9771428571428571,0.08,0.7,237.6142857142857,235.71428571428572,238.21428571428572,0.245563
2025-11-05 14:15:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.98,0.07625,0.7,237.5,235.525,238.0,0.24561775
2025-11-05 14:30:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.985,0.08,0.7,237.9125,236.0375,238.4,0.24582637499999999
2025-11-05 14:45:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9828571428571429,0.08,0.7,238.17142857142858,236.37142857142857,238.67142857142858,0.24551442857142858
2025-11-05 15:00:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.98375,0.08,0.695,238.075,236.2375,238.65,0.245560625
2025-11-05 15:15:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9799999999999999,0.08,0.6971428571428572,237.97142857142856,236.1142857142857,238.62857142857143,0.24574157142857142
2025-11-05 15:30:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9824999999999999,0.08,0.7,238.175,236.325,238.75,0.246084625
2025-11-05 15:45:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9842857142857142,0.08,0.7,238.1142857142857,236.24285714285716,238.57142857142858,0.24572485714285713
2025-11-05 16:00:00+00:00,0.0,1.4827586206896552,e0204,0.0,0.6057142857142858,0.0,1.0014285714285713,0.07571428571428572,0.7014285714285714,238.67142857142858,236.8857142857143,239.1142857142857,0.2565317142857143
2025-11-05 16:15:00+00:00,0.0,1.5,e0204,0.0,0.5874999999999999,0.0,0.995,0.08,0.69875,239.025,237.2125,239.475,0.2468495
2025-11-05 16:30:00+00:00,0.0,1.5,e0204,0.0,0.5825,0.0,0.99625,0.07625,0.69375,239.3125,237.4375,239.725,0.24789275
2025-11-05 16:45:00+00:00,0.0,1.5,e0204,0.0,0.5828571428571429,0.0,1.0,0.08,0.7,239.54285714285714,237.78571428571428,240.1142857142857,0.2475217142857143
2025-11-05 17:00:00+00:00,0.0,1.5,e0204,0.0,0.58,0.0,1.0,0.08,0.7,239.775,238.0875,240.3875,0.247944875
2025-11-05 17:15:00+00:00,0.0,1.4827586206896552,e0204,0.0,0.5814285714285713,0.0,1.0014285714285713,0.08,0.7,240.17142857142858,238.45714285714286,240.67142857142858,0.24879057142857144
2025-11-05 17:30:00+00:00,0.0,1.5,e0204,0.0,0.58375,0.0,0.99875,0.08,0.7,239.5625,237.85,240.0625,0.247902625
2025-11-05 17:45:00+00:00,0.0,1.4827586206896552,e0204,0.0,0.59,0.0,0.9757142857142858,0.08,0.7,237.20000000000002,235.42857142857142,237.71428571428572,0.2445014285714286
2025-11-05 18:00:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9757142857142858,0.08,0.6957142857142856,237.12857142857143,235.37142857142857,237.70000000000002,0.24453814285714287
2025-11-05 18:15:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.97125,0.07875,0.7,236.9375,235.2375,237.3875,0.244579375
2025-11-05 18:30:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.97875,0.07375000000000001,0.6962499999999999,237.325,235.6125,237.775,0.24508825
2025-11-05 18:45:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9785714285714285,0.07857142857142858,0.6957142857142856,237.58571428571426,235.91428571428574,238.05714285714288,0.24498114285714287
2025-11-05 19:00:00+00:00,0.0,1.4827586206896552,e0204,0.0,0.59,0.0,0.9799999999999999,0.08,0.6971428571428572,237.9,236.18571428571428,238.3,0.24546642857142859
2025-11-05 19:15:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.98625,0.08,0.695,238.125,236.4875,238.6125,0.24522525
2025-11-05 19:30:00+00:00,0.0,1.5,e0204,0.0,0.59,0.0,0.9871428571428572,0.08,0.6971428571428572,238.24285714285716,236.64285714285714,238.71428571428572,0.24591485714285713
