time,controller,power_factor_avg,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,power_total
2025-11-05 06:30:00+00:00,e0202,0.91,4.28,3.4166666666666665,2.77,232.96666666666667,231.4333333333333,234.1,2.2212533333333333
2025-11-05 06:45:00+00:00,e0202,0.91,4.274285714285715,3.415714285714286,2.781428571428571,233.14285714285714,231.6,234.35714285714286,2.222305714285714
2025-11-05 07:00:00+00:00,e0202,0.91,4.27875,3.4225,2.7737499999999997,233.6,232.0875,234.825,2.2290675
2025-11-05 07:15:00+00:00,e0202,0.91,4.28,3.4166666666666665,2.785,233.1,231.6,234.33333333333334,2.2254650000000002
2025-11-05 07:30:00+00:00,e0202,0.91,4.28,3.4074999999999998,2.7725,233.0375,231.45,234.25,2.2225625
2025-11-05 07:45:00+00:00,e0202,0.91,4.2785714285714285,3.4085714285714284,2.7728571428571427,233.1142857142857,231.6,234.31428571428572,2.2218242857142854
2025-11-05 08:00:00+00:00,e0202,0.91,4.27125,3.4162500000000002,2.77875,232.86249999999998,231.2875,234.0875,2.21872875
2025-11-05 08:15:00+00:00,e0202,0.91,4.2700000000000005,3.4214285714285713,2.7771428571428567,232.72857142857143,231.21428571428572,233.97142857142856,2.2214457142857142
2025-11-05 08:30:00+00:00,e0202,0.91,4.2775,3.4175,2.7824999999999998,232.8375,231.325,234.0875,2.2243399999999998
2025-11-05 08:45:00+00:00,e0202,0.91,4.26,3.415714285714286,2.774285714285714,233.4857142857143,232.0,234.72857142857143,2.2262028571428574
2025-11-05 09:00:00+00:00,e0202,0.91,4.244285714285715,3.4071428571428575,2.762857142857143,234.3857142857143,232.8857142857143,235.62857142857143,2.2256299999999998
2025-11-05 09:15:00+00:00,e0202,0.91,4.23625,3.4050000000000002,2.7649999999999997,235.1,233.6375,236.425,2.2225875
2025-11-05 09:30:00+00:00,e0202,0.91,4.228571428571429,3.415714285714286,2.7571428571428567,236.54285714285714,235.12857142857143,237.9,2.2271614285714287
2025-11-05 09:45:00+00:00,e0202,0.91,4.235,3.43375,2.78625,234.4,232.8875,235.6875,2.2173525
2025-11-05 10:00:00+00:00,e0202,0.9042857142857142,4.2214285714285715,3.4600000000000004,2.8128571428571427,233.32857142857142,231.82857142857142,234.65714285714287,2.2143385714285713
2025-11-05 10:15:00+00:00,e0202,0.9,4.20875,3.465,2.8375,233.45,231.9375,234.8375,2.2088437499999998
2025-11-05 10:30:00+00:00,e0202,0.9,4.2,3.46,2.8457142857142856,233.5,232.05714285714288,234.92857142857142,2.2074214285714286
2025-11-05 10:45:00+00:00,e0202,0.9,1.9087500000000002,0.76625,0.42375,234.38750000000002,233.0125,235.9125,0.65422375
2025-11-05 11:00:00+00:00,e0202,0.9,1.58,0.38,0.08,234.2875,233.025,236.0375,0.430571375
2025-11-05 11:15:00+00:00,e0202,0.9,1.58,0.38,0.08,233.9857142857143,232.6,235.77142857142857,0.4296577142857143
2025-11-05 11:30:00+00:00,e0202,0.9,1.5762500000000002,0.38,0.08,233.8625,232.475,235.6375,0.42881162500000003
2025-11-05 11:45:00+00:00,e0202,0.9,1.58,0.38,0.08,233.94285714285712,232.54285714285714,235.79999999999998,0.42953657142857143
2025-11-05 12:00:00+00:00,e0202,0.9,1.58,0.38,0.08,234.2,232.7875,235.95,0.430330125
2025-11-05 12:15:00+00:00,e0202,0.9,1.58,0.38,0.08,234.27142857142854,232.85714285714286,236.08571428571426,0.43020385714285714
2025-11-05 12:30:00+00:00,e0202,0.9,1.58,0.38,0.08,234.525,233.075,236.32500000000002,0.4307115
2025-11-05 12:45:00+00:00,e0202,0.9,1.58,0.38,0.08,234.4857142857143,233.08571428571426,236.34285714285716,0.4314147142857143
2025-11-05 13:00:00+00:00,e0202,0.9,1.58,0.38,0.08,234.7875,233.3625,236.6625,0.43158275
2025-11-05 13:15:00+00:00,e0202,0.9,1.58,0.38,0.08,234.85714285714286,233.32857142857142,236.6,0.431552
2025-11-05 13:30:00+00:00,e0202,0.9,1.58375,0.38,0.08,235.35,233.825,237.0875,0.433451
2025-11-05 13:45:00+00:00,e0202,0.9,1.59,0.38,0.08,236.15714285714284,234.6142857142857,237.91428571428574,0.4352714285714286
2025-11-05 14:00:00+00:00,e0202,0.9,1.5942857142857143,0.3828571428571429,0.08,236.6142857142857,234.84285714285716,238.32857142857142,0.43767557142857144
2025-11-05 14:15:00+00:00,e0202,0.9,1.6,0.3875,0.08,237.0375,235.5,238.7875,0.43771024999999997
2025-11-05 14:30:00+00:00,e0202,0.9,1.6,0.39,0.08,237.225,235.75,238.9875,0.438249
2025-11-05 14:45:00+00:00,e0202,0.9,1.6,0.39,0.08,237.72857142857143,236.20000000000002,239.45714285714286,0.43946871428571427
2025-11-05 15:00:00+00:00,e0202,0.9,1.5975000000000001,0.3875,0.08,237.375,235.7625,239.1625,0.43883825
2025-11-05 15:15:00+00:00,e0202,0.9,1.6,0.39,0.08,237.37142857142857,235.82857142857142,239.1142857142857,0.43850814285714285
2025-11-05 15:30:00+00:00,e0202,0.9,1.6,0.3875,0.08,237.525,235.9,239.275,0.438894
2025-11-05 15:45:00+00:00,e0202,0.9,1.6,0.3885714285714286,0.08,237.44285714285712,235.87142857142857,239.12857142857143,0.43895142857142855
2025-11-05 16:00:00+00:00,e0202,0.9,1.6314285714285715,0.39,0.08428571428571428,238.15714285714284,236.65714285714284,239.82857142857142,0.448486
2025-11-05 16:15:00+00:00,e0202,0.89375,1.6062500000000002,0.39,0.08,238.45,236.9125,240.1125,0.44213675
2025-11-05 16:30:00+00:00,e0202,0.89,1.61,0.39,0.08,238.7875,237.2625,240.475,0.443144125
2025-11-05 16:45:00+00:00,e0202,0.89,1.61,0.39,0.08,238.79999999999998,237.3857142857143,240.57142857142858,0.4429947142857143
2025-11-05 17:00:00+00:00,e0202,0.89,1.61,0.39,0.08,239.175,237.775,240.9,0.44404175
2025-11-05 17:15:00+00:00,e0202,0.89,1.6114285714285717,0.39,0.08,239.62857142857143,238.22857142857143,241.27142857142854,0.44497857142857145
