time,result,table,controller,site,power_factor_avg,units,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,power_total
2025-11-05 09:30:00+00:00,0.0,1.48,e0210,0.0,0.84,0.0,12.76,12.776666666666666,13.133333333333333,235.5,233.76666666666665,235.5666666666667,7.6284566666666676
2025-11-05 09:45:00+00:00,0.0,1.5,e0210,0.0,0.8457142857142858,0.0,12.868571428571428,12.894285714285713,13.25,233.47142857142856,231.71428571428572,233.47142857142856,7.671585714285714
2025-11-05 10:00:00+00:00,0.0,1.5,e0210,0.0,0.85,0.0,12.795714285714284,12.797142857142857,13.205714285714285,231.54285714285714,229.82857142857142,231.82857142857142,7.609515714285714
2025-11-05 10:15:00+00:00,0.0,1.4848484848484849,e0210,0.0,0.85,0.0,12.88375,12.915,13.30625,232.0875,230.35,232.25,7.70646125
2025-11-05 10:30:00+00:00,0.0,1.5,e0210,0.0,0.85,0.0,12.857142857142858,12.888571428571428,13.295714285714284,232.1,230.21428571428572,232.20000000000002,7.678951428571429
2025-11-05 10:45:00+00:00,0.0,1.5,e0210,0.0,0.85,0.0,12.76625,12.785,13.225,232.175,230.3875,232.4625,7.60971
2025-11-05 11:00:00+00:00,0.0,1.5151515151515151,e0210,0.0,0.85,0.0,12.82625,12.87375,13.35,231.9875,230.1875,232.375,7.68283875
2025-11-05 11:15:00+00:00,0.0,1.5172413793103448,e0210,0.0,0.8471428571428571,0.0,12.671428571428573,12.712857142857144,13.22,231.91428571428574,230.1,232.4,7.5742457142857145
2025-11-05 11:30:00+00:00,0.0,1.5,e0210,0.0,0.85,0.0,12.79857142857143,12.845714285714285,13.324285714285713,231.82857142857145,230.0,232.21428571428572,7.66113
2025-11-05 11:45:00+00:00,0.0,1.5,e0210,0.0,0.8474999999999999,0.0,12.623750000000001,12.6675,13.1725,232.075,230.1875,232.4,7.546855
2025-11-05 12:00:00+00:00,0.0,1.5,e0210,0.0,0.85,0.0,12.7575,12.79375,13.29625,232.0375,230.0625,232.35,7.61199375
2025-11-05 12:15:00+00:00,0.0,1.5,e0210,0.0,0.8471428571428571,0.0,12.662857142857144,12.674285714285714,13.200000000000001,232.5,230.57142857142858,232.91428571428574,7.55983
2025-11-05 12:30:00+00:00,0.0,1.5,e0210,0.0,0.8474999999999999,0.0,12.731250000000001,12.75875,13.28875,232.425,230.5125,232.8125,7.59774125
2025-11-05 12:45:00+00:00,0.0,1.5172413793103448,e0210,0.0,0.8457142857142858,0.0,12.697142857142856,12.72,13.248571428571427,232.82857142857142,230.92857142857142,233.21428571428572,7.598647142857144
2025-11-05 13:00:00+00:00,0.0,1.5151515151515151,e0210,0.0,0.84375,0.0,12.67375,12.6825,13.2375,232.9,230.85,233.2125,7.5724025
