num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.008852831068857061,0.020503681635490753,0.2382089909589677,0.04749639907589372,0.0013769735036420101,0.013036388205760875,0.041986615360222815,1.9979893644550555
