split,mae,rmse,mape,r2
1,0.4349759627060966,0.5309000806457588,12.277423821379406,-1.2292527979606005
2,0.17707634174563175,0.24929019945512793,4.78583273197361,0.8110365959413692
3,0.09178299054707782,0.1299002099679339,3.09199134621487,0.8813057518714563
4,0.03205751770569822,0.06193809546881408,0.9684965810115163,0.9686644058625696
5,0.06975285115349518,0.10365639668360768,1.796673091517892,0.9689595786407719
