num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.031560704897718075,0.0635947383092181,0.5978570906887454,0.9938323452496329,0.005164399920894557,0.01597810430715015,0.14163333613323642,0.003936308207017252
