num_splits,mean_mae,mean_rmse,mean_mape,mean_r2,std_mae,std_rmse,std_mape,std_r2
5,0.10647880635271582,0.13512634812788696,5.679737990753472,-1.049634304331069,0.21350395732212407,0.2194006635283532,11.333695257245363,2.7279600970021582
