split,mae,rmse,mape,r2
1,0.4882017225576119,0.5233600344145916,25.943256264236396,-4.8521060826362135
2,0.009013984727570838,0.034948724408373745,0.5053789206268582,0.7674208935427048
3,0.022973238580060028,0.0915216781488356,1.245644513174319,-3.05756421192927
4,0.006017103825524643,0.014639078098054226,0.3483095007760911,0.9206443771703571
5,0.006187982072811634,0.011162225569579666,0.3561007549537025,0.9734335021970757
