time,power_total,power_factor_avg,current_l1,current_l2,current_l3,current_mean,current_imbalance,rolling_mean_1h,power_delta,ewma_kw,ewma_pf,ewma_imbalance,z_kw,z_pf,z_imbalance,z_residual,risk_kw,risk_pf,risk_imbalance,risk_residual,iso_score,iso_risk,composite_risk,health_score
2026-02-04 21:45:00+00:00,3.389982857142857,0.6857142857142857,6.037142857142858,5.69,8.94,6.889047619047619,0.4717633234257274,3.236591651785714,0.38844160714285714,3.342777082129852,0.6831185506773026,0.5491817758267187,-0.6959453738100347,-8.101141966058195,30.868556997523832,1.2256219931726655,0.2319817912700116,1.0,1.0,0.4085406643908885,0.15900889157514864,0.30410714483864676,0.5069024232492985,49.30975767507015
2026-02-04 22:00:00+00:00,2.979105,0.66,4.45,5.6850000000000005,8.925,6.353333333333334,0.7043546694648478,3.091242276785714,-0.41087785714285685,3.270042665703882,0.6784948405418422,0.5802163545543445,-0.8774312386621508,-8.348860579867498,34.4554731834929,-0.8959960407316906,0.2924770795540503,1.0,1.0,0.2986653469105635,0.12043401354475458,0.41794915220499895,0.5370302139540493,46.296978604595076
2026-02-04 22:15:00+00:00,2.9678275,0.66,4.4475,5.67375,8.9275,6.3495833333333325,0.7055581074873681,3.0846141517857144,-0.011277500000000273,3.2095996325631058,0.6747958724334737,0.6052847051409492,-1.0282478215518174,-8.547035470914944,37.352824336985364,-0.9331453430090941,0.3427492738506058,1.0,1.0,0.311048447669698,0.1412230701693188,0.3565965813549137,0.5386311946443648,46.13688053556352
2026-02-04 22:30:00+00:00,2.9714675,0.66,4.4225,5.65625,8.90375,6.327500000000001,0.7082180956143816,3.077095714285714,0.0036400000000003097,3.161973206050485,0.671836697946779,0.6258713832356357,-1.1470845927831672,-8.705575383752896,39.73219250954038,-0.8439875169290307,0.3823615309277224,1.0,1.0,0.2813291723096769,0.14445691489169749,0.34705287328624257,0.5436710534463289,45.63289465536711
2026-02-04 22:45:00+00:00,3.327375,0.6825,5.901249999999999,5.6425,8.89875,6.814166666666666,0.4778647425706249,3.06144375,0.3559074999999998,3.195053564840388,0.6739693583574232,0.5962700551026336,-1.0645429595425349,-8.591316560173302,36.31092863680312,2.1248362180414984,0.35484765318084494,1.0,1.0,0.7082787393471661,0.15831112441085704,0.30616639217041264,0.5892377048989316,41.07622951010684
2026-02-04 23:00:00+00:00,3.52849,0.7000000000000001,6.801428571428572,5.614285714285715,8.828571428571427,7.081428571428572,0.4539035707080893,3.19879,0.20111500000000015,3.2617408518723106,0.6791754866859386,0.5677967582237248,-0.8981458045732896,-8.312394470537434,33.0200404201718,2.6343594484976203,0.2993819348577632,1.0,1.0,0.8781198161658734,0.16601002236734475,0.28344543898464536,0.5923939126283714,40.76060873716286
2026-02-04 23:15:00+00:00,3.924465,0.73,8.455,5.612500000000001,8.815000000000001,7.6275,0.41986234021632257,3.437949375,0.39597499999999997,3.394285681497849,0.689340389348751,0.5382098746222443,-0.5674218609674371,-7.7678024603621285,29.60044601826476,3.8873431409174213,0.18914062032247903,1.0,1.0,1.0,0.136647773850619,0.370099175369761,0.599266979939184,40.073302006081605
2026-02-04 23:30:00+00:00,3.5039675,0.7075,6.67875,5.60625,8.77375,7.019583333333333,0.451237609069864,3.5710743750000002,-0.4204975000000002,3.416222045198279,0.6929723114790008,0.5208154215117683,-0.5126865632430756,-7.5732196060718415,27.590028994220962,-0.5361954207321792,0.1708955210810252,1.0,1.0,0.1787318069107264,0.142918023452905,0.3515944428116988,0.4659770380638413,53.402296193615875
2026-02-04 23:45:00+00:00,3.2759175,0.6925,5.78,5.58125,8.703750000000001,6.6883333333333335,0.4668577124345878,3.55821,-0.22805000000000009,3.3881611361586237,0.6928778491832007,0.5100238796963322,-0.5827037379980528,-7.57828049187292,26.342763601992747,-2.255565406778932,0.19423457933268426,1.0,1.0,0.7518551355929773,0.1587818409793642,0.30477721554055437,0.5472429480238905,45.27570519761095
2026-02-05 00:00:00+00:00,2.910484285714286,0.6728571428571428,4.268571428571429,5.57,8.65,6.162857142857143,0.7109411219286046,3.403708571428571,-0.36543321428571396,3.292625766069756,0.6888737079179892,0.5502073281427867,-0.8210822129555331,-7.7928052554621585,30.98708833749617,-3.9409464886257686,0.2736940709851777,1.0,1.0,1.0,0.13394714372666605,0.3780692629024448,0.6266255370211645,37.337446297883545
2026-02-05 00:15:00+00:00,2.89350875,0.68,4.22125,5.5425,8.57875,6.114166666666667,0.7126891099904592,3.1459695089285713,-0.016975535714285783,3.2128023628558053,0.6870989663343914,0.5827036845123212,-1.0202564152049987,-7.887888319079595,34.74295393728095,-2.0172046880751013,0.34008547173499953,1.0,1.0,0.6724015626917005,0.13334540249048188,0.3798451189450315,0.5978471556605127,40.215284433948725
2026-02-05 00:30:00+00:00,2.914006666666667,0.6733333333333333,4.276666666666667,5.576666666666666,8.656666666666668,6.170000000000001,0.7098865478119936,2.998479300595238,0.020497916666666782,3.1530432236179777,0.6843458397341798,0.6081402571722557,-1.1693665559103104,-8.035389067410568,37.68286348109183,-0.6749508077925758,0.38978885197010343,1.0,1.0,0.22498360259752526,0.14809120520815466,0.3363273719728854,0.5347660389738811,46.52339610261189
2026-02-05 00:45:00+00:00,2.9164625,0.67,4.29375,5.585,8.68125,6.186666666666667,0.709186422413793,2.9086155505952385,0.0024558333333333238,3.1057270788943825,0.681476671787344,0.6283494902205632,-1.2874291165052623,-8.189106814793858,40.018607290060245,0.06269846923359655,0.4291430388350874,1.0,1.0,0.020899489744532183,0.14869962542674564,0.3345318049473178,0.5155107863490356,48.44892136509644
2026-02-05 01:00:00+00:00,2.9095425,0.67,4.2875,5.58,8.6675,6.178333333333334,0.708929053142703,2.908380104166667,-0.006920000000000037,3.0664901631155064,0.6791813374298752,0.6444654028049912,-1.385332501782392,-8.31208101270049,41.881253089382476,0.009287741724098677,0.4617775005941307,1.0,1.0,0.0030959139080328924,0.1459960372779867,0.34251062218956774,0.524625292811836,47.5374707188164
2026-02-05 01:15:00+00:00,2.9131516666666664,0.6783333333333333,4.265,5.571666666666666,8.636666666666668,6.1577777777777785,0.7099422591122341,2.9132908333333334,0.003609166666666219,3.0358224638257383,0.6790117366105669,0.6575607740664399,-1.461854101901272,-8.321167499229514,43.39479060349578,-0.0011119654936311532,0.48728470063375734,1.0,1.0,0.00037065516454371774,0.1364749132988372,0.37060932065638486,0.538893338628905,46.110666137109504
2026-02-05 01:30:00+00:00,3.36119625,0.71,6.17,5.5525,8.6025,6.7749999999999995,0.45018450184501835,3.0250882291666663,0.4480445833333335,3.100897221060591,0.6852093892884535,0.6160855196221556,-1.2994805079805838,-7.989123775626869,38.60116144586972,2.685560632084096,0.43316016932686124,1.0,1.0,0.8951868773613653,0.1282773822941965,0.39480183746177566,0.6629265417677072,33.70734582322928
2026-02-05 01:45:00+00:00,3.4312985714285715,0.7142857142857143,6.5442857142857145,5.555714285714286,8.615714285714285,6.9052380952380945,0.4431418522860491,3.1537972470238094,0.07010232142857165,3.1669774911341873,0.6910246542879057,0.5814967861549344,-1.1345979729543456,-7.677566748392379,34.60346297492814,2.217283093467661,0.3781993243181152,1.0,1.0,0.7390943644892203,0.15183173127611466,0.325288348185248,0.6056460390151297,39.43539609848703
2026-02-05 02:00:00+00:00,3.431687142857143,0.7142857142857143,6.552857142857143,5.552857142857143,8.587142857142856,6.897619047619048,0.43990334829133565,3.284333407738095,0.00038857142857162685,3.2199194214787785,0.6956768662874675,0.5531780985822147,-1.0024980333706142,-7.428321126604785,31.33044420088661,1.177381572284743,0.33416601112353805,1.0,1.0,0.39246052409491433,0.15849197198341025,0.30563267562384133,0.5355270508572588,46.44729491427412
2026-02-05 02:15:00+00:00,3.84537,0.74,8.4,5.54,8.57,7.503333333333334,0.4038205242114616,3.5173879910714287,0.4136828571428568,3.345009537183023,0.704541493029974,0.523306583708064,-0.6903749842203888,-6.953392339060472,27.87795267065267,2.620632405696729,0.2301249947401296,1.0,1.0,0.8735441352322431,0.115089358944233,0.4337222729371961,0.6084996869411743,39.15003130588257
2026-02-05 02:30:00+00:00,3.077588571428571,0.6799999999999999,4.9071428571428575,5.612857142857143,8.72,6.413333333333334,0.5945203445203445,3.4464860714285717,-0.7677814285714288,3.291525344032133,0.6996331944239792,0.5375493358705201,-0.823827970122687,-7.21635798595825,29.524102235389098,-2.947554184568248,0.274609323374229,1.0,1.0,0.9825180615227493,0.10486048941904391,0.4639096668913264,0.6457379229635126,35.426207703648736
2026-02-05 02:45:00+00:00,2.946762857142857,0.67,4.33,5.618571428571428,8.75,6.232857142857142,0.7091450836580335,3.3253521428571426,-0.13082571428571432,3.222572846654278,0.6937065555391834,0.5718684854280228,-0.9958772452147624,-7.533881949632007,33.49064272291698,-3.0249932117724994,0.3319590817382541,1.0,1.0,1.0,0.16120267641176383,0.2976328568491071,0.623995938733753,37.6004061266247
2026-02-05 03:00:00+00:00,2.93517375,0.67,4.327500000000001,5.61625,8.7425,6.228750000000001,0.7088099538430662,3.201223794642857,-0.011589107142856658,3.1650930273234223,0.6889652444313468,0.5992567791110316,-1.1393000598244214,-7.787901120571008,36.656128382634,-2.125785407576958,0.37976668660814045,1.0,1.0,0.708595135858986,0.16925289545210936,0.2738750864533156,0.5886880479746189,41.13119520253811
2026-02-05 03:15:00+00:00,2.94075,0.67,4.32,5.589999999999999,8.72,6.210000000000001,0.7085346215780998,2.9750687946428567,0.005576249999999838,3.120224421858738,0.6851721955450775,0.6211123476044452,-1.2512555558275364,-7.991116457322211,39.18215243698334,-0.27421304497561105,0.4170851852758455,1.0,1.0,0.09140434832520368,0.1602185784760316,0.30053712227181484,0.5139704883994879,48.60295116005121
2026-02-05 03:30:00+00:00,3.239683333333333,0.6900000000000001,5.566666666666666,5.623333333333334,8.753333333333332,6.647777777777779,0.47935818151429027,3.0155924851190474,0.29893333333333283,3.144116204153657,0.686137756436062,0.5927615143864142,-1.19164112588205,-7.9393858344121,35.90541833184331,1.7905242442073042,0.39721370862735,1.0,1.0,0.596841414735768,0.15336996407014525,0.32074872244926467,0.5888775054108863,41.112249458911364
2026-02-05 03:45:00+00:00,3.15791125,0.6775,5.26,5.62,8.75125,6.54375,0.5335243553008597,3.0683795833333334,-0.08177208333333263,3.146875213322926,0.6844102051488496,0.5809140825693033,-1.1847568860706348,-8.031940643778432,34.53611522900686,0.7153733455355561,0.39491896202354493,1.0,1.0,0.23845778184518537,0.15270585270427078,0.322708644939399,0.5349215171186911,46.507848288130894
2026-02-05 04:00:00+00:00,3.608705,0.715,7.085,5.61,8.7425,7.145833333333333,0.43836734693877544,3.2367623958333334,0.4507937499999999,3.239241170658341,0.6905281641190797,0.5524047354431978,-0.9542866840174832,-7.704166568188237,31.24106039499328,2.971885088217373,0.31809556133916106,1.0,1.0,0.9906283627391242,0.14595513549239197,0.3426313313561218,0.6296807556516473,37.031924434835275
2026-02-05 04:15:00+00:00,2.9493116666666666,0.67,4.318333333333333,5.618333333333333,8.745,6.227222222222221,0.710857346774913,3.2389028125,-0.6593933333333335,3.1812552698600065,0.6864225312952638,0.5840952577095408,-1.0989722657919074,-7.924128815415997,34.903789258065395,-2.3138828366008304,0.3663240885973025,1.0,1.0,0.7712942788669435,0.12806264255877042,0.3954355764077021,0.6244502625111576,37.55497374888424
2026-02-05 04:30:00+00:00,2.9454257142857143,0.67,4.32,5.617142857142857,8.745714285714286,6.227619047619048,0.7106591221899372,3.165338407738095,-0.00388595238095224,3.134089358745148,0.683138025036211,0.6094080306056201,-1.216659965657218,-8.100098613198204,37.829390266204214,-1.757140072310705,0.4055533218857393,1.0,1.0,0.5857133574369017,0.17178426211685893,0.2664045284837402,0.5761241323021922,42.38758676978078
2026-02-05 04:45:00+00:00,2.951892222222222,0.67,4.633333333333334,5.64,8.774444444444445,6.349259259259259,0.6522195648369596,3.1138336507936506,0.006466507936507604,3.097649931440563,0.6805104200289689,0.617970337451888,-1.3075830981170689,-8.240874451423966,38.81900502094786,-1.293939740553064,0.4358610327056896,1.0,1.0,0.4313132468510213,0.15860527289935655,0.3052983024678819,0.5717798724563306,42.822012754366945
2026-02-05 05:00:00+00:00,2.947645714285714,0.67,5.104285714285714,5.625714285714286,8.785714285714286,6.505238095238096,0.5659175755801187,2.948568829365079,-0.004246507936507715,3.0676490880095932,0.6784083360231752,0.6075597850775342,-1.3824407691331575,-8.353495122004576,37.615773646545215,-0.007375847532228209,0.4608135897110525,1.0,1.0,0.00245861584407607,0.13484774654638954,0.37541140789234384,0.5324657212630132,46.75342787369868
2026-02-05 05:15:00+00:00,2.9562125,0.665,4.3675,5.62375,8.8025,6.264583333333334,0.7079481210508812,2.950294037698413,0.008566785714285707,3.0453617704076748,0.6757266688185402,0.6276374522722036,-1.4380517619612203,-8.497167381546836,39.93631133030482,0.04728952709967528,0.47935058732040675,1.0,1.0,0.01576317569989176,0.14987901027741485,0.3310512096554322,0.5289324549649639,47.10675450350361
2026-02-05 05:30:00+00:00,2.95124125,0.67,4.345,5.6225000000000005,8.78375,6.250416666666666,0.7101526564895674,2.9517479216269837,-0.004971250000000094,3.02653766632614,0.6745813350548322,0.6441404931156763,-1.4850213944567359,-8.558529466102872,41.84370066008063,-0.004048393047712341,0.4950071314855786,1.0,1.0,0.001349464349237447,0.16015249585301317,0.3007321450130539,0.5238875953513227,47.611240464867734
2026-02-05 05:45:00+00:00,3.6827475,0.715,7.4375,5.6225000000000005,8.785,7.281666666666666,0.43430991073472186,3.1344617410714286,0.7315062500000002,3.1577796330609122,0.6826650680438657,0.6021743766394855,-1.157548335509524,-8.12543762604779,36.99333862450008,4.38089708677637,0.3858494451698413,1.0,1.0,1.0,0.11954751183912293,0.4205653920703145,0.670896181568531,32.910381843146894
2026-02-05 06:00:00+00:00,3.498227142857143,0.7042857142857143,6.695714285714287,5.611428571428571,8.772857142857143,7.026666666666666,0.44991867714827877,3.2721070982142857,-0.18452035714285708,3.2258691350201585,0.6869891972922355,0.5717232367412441,-0.9876523941156584,-7.89376927488465,33.47385516249383,1.8067378710937647,0.32921746470521945,1.0,1.0,0.6022459570312549,0.1644100749727136,0.2881671965736612,0.5611439321096694,43.88560678903306
